ff_id,INT15,INT15_SE,city
2946,0.253,0.337,9
2947,-1.094,0.551,9
2949,0.447,0.312,9
2950,0.829,0.322,9
2951,-1.371,0.627,9
2952,0.335,0.327,9
2953,-0.067,0.347,9
2954,-0.06,0.36,9
2955,-1.371,0.627,9
2956,-0.528,0.442,9
2957,0.256,0.342,9
2958,-1.371,0.627,9
2959,1.78,0.314,9
2960,-0.122,0.363,9
2961,0.357,0.303,9
2962,-0.497,0.426,9
2963,-0.315,0.38,9
2964,-0.472,0.416,9
2965,1.627,0.319,9
2966,-1.094,0.551,9
2968,-0.28,0.395,9
2969,-1.2,0.624,9
2970,-0.718,0.462,9
2971,1.516,0.306,9
2972,0.446,0.333,9
2973,0.479,0.326,9
2974,-0.096,0.398,9
2979,-0.165,0.367,9
2980,-0.357,0.414,9
2981,-0.605,0.424,9
2982,-1.044,0.539,9
10182,1.037,0.309,9
2986,-0.046,0.35,10
2987,-0.173,0.377,10
2988,1.081,0.311,10
2989,1.751,0.317,10
2992,0.127,0.336,10
2994,0.932,0.324,10
2995,-0.975,0.528,10
2997,1.324,0.31,10
2998,-0.803,0.48,10
2999,-0.039,0.367,10
3002,-1.371,0.627,10
3003,-0.265,0.374,10
3004,0.829,0.312,10
3005,-0.095,0.36,10
3007,0.954,0.301,10
3008,0.053,0.326,10
3009,-0.146,0.371,10
3010,-0.418,0.408,10
3011,0.248,0.358,10
3012,-0.167,0.372,10
3014,0.008,0.356,10
3015,0.637,0.314,10
3016,-0.566,0.438,10
3017,0.277,0.32,10
3018,-0.225,0.359,10
3020,1.142,0.314,10
3021,-0.665,0.424,10
3022,-0.528,0.422,10
3023,-0.385,0.387,10
3024,-0.141,0.386,10
3026,-0.119,0.371,10
3027,-0.656,0.461,10
3028,0.796,0.316,10
3029,0.632,0.311,10
3030,-0.566,0.438,10
3031,0.832,0.302,10
3033,-0.569,0.431,10
3034,-0.819,0.487,10
3036,1.888,0.326,10
3037,-0.519,0.403,10
3038,1.329,0.312,10
3039,0.023,0.339,10
3040,-0.461,0.419,10
3041,-1.371,0.627,10
3042,-1.371,0.627,10
3043,1.08,0.296,10
3044,1.474,0.363,10
3045,0.989,0.308,10
3046,0.084,0.34,10
3047,0.113,0.358,10
3048,0.922,0.304,10
3049,-0.305,0.364,10
3052,1.608,0.31,10
3053,1.43,0.313,10
3054,0.22,0.336,10
3055,-1.371,0.627,10
3056,1.372,0.306,10
3058,0.927,0.3,10
3060,0.789,0.327,10
3061,1.425,0.304,10
3062,-1.044,0.539,10
3063,-0.007,0.343,10
3064,0.807,0.309,10
3065,0.507,0.317,10
3066,0.264,0.349,10
3067,-1.371,0.627,10
3068,-0.101,0.378,10
3071,-1.371,0.627,10
3072,1.364,0.316,10
3073,0.592,0.322,10
3075,0.541,0.296,10
3076,-0.065,0.348,10
3079,-0.178,0.366,10
3081,1.773,0.31,10
3082,0.511,0.318,10
3083,0.803,0.308,10
3084,0.502,0.328,10
3085,-1.371,0.627,10
3086,1.232,0.304,10
3087,-0.672,0.469,10
3088,0.989,0.307,10
3089,1.6,0.308,10
3090,1.024,0.305,10
3092,1.263,0.306,10
3093,1.233,0.312,10
3095,0.593,0.315,10
3097,-1.044,0.539,10
3098,-0.033,0.347,10
3099,-1.044,0.539,10
3102,0.971,0.298,10
3107,0.619,0.321,10
3108,-1.371,0.627,10
3109,-1.371,0.627,10
3110,0.131,0.342,10
3111,0.688,0.314,10
3112,0.051,0.336,10
3113,0.989,0.308,10
3114,0.386,0.328,10
3115,0.665,0.32,10
3116,-1.038,0.532,10
3117,-1.371,0.627,10
3118,0.047,0.336,10
3119,-0.076,0.347,10
3120,0.904,0.305,10
3122,0.833,0.319,10
3123,-0.355,0.366,10
3124,0.541,0.312,10
3127,-0.673,0.462,10
3128,-1.371,0.627,10
3130,0.279,0.31,10
3131,1.263,0.303,10
3132,0.205,0.362,10
3133,-0.226,0.386,10
3134,1.01,0.299,10
3135,-0.134,0.386,10
3136,0.849,0.323,10
3138,1.2,0.311,10
3139,1.66,0.313,10
3142,0.939,0.32,10
3143,-0.681,0.448,10
3144,0.24,0.325,10
3145,0.07,0.355,10
3146,-0.546,0.425,10
3147,0.116,0.334,10
3148,-1.371,0.627,10
3150,0.778,0.302,10
3151,-0.244,0.404,10
3152,-0.103,0.341,10
3154,1.126,0.308,10
3156,0.047,0.343,10
3158,-0.069,0.366,10
3159,-0.603,0.426,10
3160,-0.625,0.463,10
3161,-0.299,0.383,10
3163,0.814,0.301,10
3164,0.333,0.323,10
3165,-0.517,0.405,10
3167,0.106,0.321,10
3168,0.536,0.319,10
3169,0.103,0.334,10
3170,0.435,0.32,10
3171,-0.747,0.476,10
3172,-0.158,0.366,10
3173,0.159,0.324,10
3174,0.847,0.313,10
3175,-1.371,0.627,10
3180,0.982,0.317,10
3181,-1.044,0.539,10
3183,1.319,0.31,10
3184,-0.528,0.442,10
3185,1.064,0.295,10
3186,0.105,0.342,10
3187,0.183,0.314,10
3190,-0.02,0.355,10
3191,-0.665,0.424,10
3192,0.512,0.302,10
3193,-0.505,0.414,10
3194,0.573,0.317,10
3195,-0.803,0.48,10
3196,0.162,0.346,10
3197,2.227,0.331,10
3198,0.475,0.317,10
3199,0.029,0.345,10
3200,0.46,0.327,10
3201,0.672,0.319,10
3202,1.295,0.318,10
3203,0.733,0.323,10
3204,0.291,0.318,10
3206,-0.265,0.374,10
3207,-1.371,0.627,10
3209,1.559,0.307,10
3210,-0.07,0.369,10
3212,1.297,0.307,10
3213,0.576,0.332,10
3214,0.151,0.323,10
3217,-0.206,0.393,10
3218,0.875,0.32,10
3219,0.915,0.308,10
3220,1.074,0.298,10
3221,1.432,0.308,10
3222,0.2,0.336,10
3223,-0.597,0.437,10
3225,1.463,0.308,10
3226,0.699,0.309,10
3227,-1.371,0.627,10
3228,0.572,0.31,10
3230,1.386,0.313,10
3231,-0.423,0.395,10
3232,-1.044,0.539,10
3233,-0.568,0.432,10
3234,0.826,0.305,10
3235,-0.124,0.356,10
3236,0.876,0.324,10
3238,-0.731,0.501,10
3240,2.219,0.338,10
3242,-0.386,0.388,10
3243,-1.044,0.539,10
3244,1.776,0.313,10
3247,0.04,0.326,10
3248,1.05,0.31,10
3249,1.494,0.308,10
3252,-0.465,0.422,10
3253,-0.486,0.399,10
3254,-0.377,0.409,10
3255,-1.371,0.627,10
3256,-0.072,0.353,10
3257,1.111,0.313,10
3258,0.618,0.303,10
3259,-0.36,0.383,10
3260,0.134,0.346,10
3261,-1.044,0.539,10
3264,0.043,0.349,10
3265,0.539,0.317,10
3266,0.018,0.352,10
3268,-0.506,0.438,10
3269,0.681,0.325,10
3271,-0.099,0.347,10
3272,-0.843,0.491,10
3274,-0.841,0.487,10
3275,-0.254,0.383,10
3276,1.87,0.314,10
3278,-0.824,0.5,10
3279,0.272,0.316,10
3280,1.256,0.31,10
3281,-0.486,0.399,10
3282,0.096,0.339,10
3283,-1.038,0.532,10
3284,-0.629,0.417,10
3285,-0.256,0.376,10
3286,2,0.321,10
3287,0.316,0.333,10
3288,-0.626,0.448,10
3289,-0.853,0.505,10
3291,0.945,0.317,10
3292,-0.672,0.469,10
3294,-0.566,0.438,10
3296,-0.422,0.411,10
3297,-0.958,0.51,10
3298,1.078,0.307,10
3299,-0.404,0.402,10
3301,0.825,0.32,10
3302,1.098,0.307,10
3305,-1.371,0.627,10
3306,-0.958,0.51,10
3307,1.365,0.307,10
3308,0.05,0.36,10
3310,1.48,0.307,10
3311,-0.488,0.43,10
3312,-0.124,0.356,10
3313,0.8,0.316,10
3314,-0.052,0.351,10
3315,1.572,0.317,10
3316,-0.625,0.463,10
3318,1.015,0.304,10
3319,0.764,0.317,10
3321,-1.044,0.539,10
3322,-0.853,0.505,10
3323,0.076,0.328,10
3324,0.531,0.312,10
3325,0.916,0.298,10
3326,-0.364,0.398,10
3327,0.745,0.324,10
3328,0.175,0.337,10
3330,0.535,0.312,10
3331,0.71,0.307,10
3332,-0.477,0.413,11
3335,0.088,0.342,11
3336,-0.681,0.466,11
3340,-0.168,0.37,11
3342,-1.044,0.539,11
3344,0.815,0.312,11
3345,-0.081,0.358,11
3346,-1.371,0.627,11
3347,0.716,0.301,11
3350,-0.672,0.469,11
3352,-1.371,0.627,11
3354,0.367,0.309,11
3356,1.139,0.306,11
3357,-0.124,0.356,11
3358,0.912,0.309,11
3360,-1.241,0.631,11
3361,2.267,0.331,11
3362,0.526,0.314,11
3364,0.42,0.324,11
3366,0.596,0.305,11
3372,-0.532,0.435,11
3374,0.668,0.313,11
3375,0.617,0.328,11
3377,0.807,0.301,11
3378,-0.083,0.349,11
3381,0.053,0.326,11
3382,0.967,0.318,11
3384,1.244,0.313,11
3386,-1.371,0.627,11
3387,0.126,0.364,11
3388,-0.318,0.396,11
3389,1.707,0.311,11
3390,-0.48,0.397,11
3397,0.763,0.313,11
3398,0.233,0.33,11
3402,-1.371,0.627,11
3404,-0.747,0.476,11
3405,-1.038,0.532,11
3406,2.41,0.341,11
3407,0.003,0.345,11
3408,-0.774,0.455,11
3411,0.609,0.316,11
3412,0.044,0.365,11
3414,-0.433,0.422,11
3415,0.203,0.327,11
3416,0.248,0.342,11
3418,0.405,0.339,11
3419,-0.046,0.359,11
3420,-1.371,0.627,11
3422,0.132,0.351,11
3423,0.311,0.308,11
3424,-0.625,0.463,11
3425,0.094,0.346,11
3427,0.031,0.359,11
3428,-0.039,0.357,11
3429,0.491,0.31,11
3430,0.198,0.355,11
3432,-0.457,0.429,11
3433,0.427,0.336,11
3434,1.103,0.315,11
3435,1.567,0.315,11
3437,-1.371,0.627,11
3438,0.052,0.355,11
3439,-0.317,0.408,11
3440,1.531,0.316,11
3441,-0.386,0.388,11
3443,1.023,0.304,11
3445,1.286,0.317,11
3446,1.19,0.302,11
3448,-0.472,0.411,11
3450,0.211,0.341,11
3451,0.904,0.321,11
3455,-1.371,0.627,11
3457,0.558,0.304,11
3458,-0.32,0.384,11
3460,0.972,0.306,11
3461,0.519,0.299,11
3462,0.885,0.327,11
3463,-1.371,0.627,11
3464,0.9,0.317,11
3465,1.018,0.313,11
3466,0.983,0.301,11
3469,0.324,0.332,11
3516,0.781,0.298,11
3519,1.65,0.312,11
3520,-0.509,0.431,11
3521,-0.975,0.528,11
3522,-1.371,0.627,11
3523,1.605,0.31,11
3525,-0.882,0.507,11
3526,-1.371,0.627,11
3528,-1.371,0.627,11
3531,0.369,0.328,11
3532,0.872,0.308,11
3534,-0.673,0.462,11
3535,0.87,0.319,11
3536,-0.096,0.386,11
3537,-0.631,0.443,11
3538,1.3,0.315,11
3539,1.568,0.308,11
3540,0.353,0.32,11
3541,0.245,0.347,11
3544,-0.137,0.373,11
3546,-0.344,0.386,11
3548,-0.395,0.401,11
3549,-0.202,0.399,11
3551,-1.371,0.627,11
3553,0.021,0.353,11
3554,-1.371,0.627,11
3555,-1.371,0.627,11
3556,0.357,0.327,11
3557,1.357,0.311,11
3558,-0.023,0.349,11
3559,-0.673,0.462,11
3560,-0.245,0.39,11
3561,-0.647,0.457,11
3563,1.073,0.307,11
3564,-1.038,0.532,11
3565,-0.031,0.352,11
3566,-0.853,0.505,11
3570,0.005,0.373,11
3571,-0.27,0.39,11
3572,-1.044,0.539,11
3573,0.53,0.324,11
3575,1.108,0.317,11
3576,-0.002,0.354,11
3577,0.337,0.335,11
3578,1.031,0.306,11
3579,-0.575,0.424,11
3582,-0.673,0.462,11
3583,-1.371,0.627,11
3584,0.541,0.301,11
3585,-0.647,0.449,11
3587,-0.853,0.505,11
3588,0.605,0.307,11
3589,-0.658,0.453,11
3590,0.655,0.315,11
3591,1.205,0.312,11
3594,-0.665,0.424,11
3595,0.357,0.34,11
3596,1.346,0.306,11
3597,-0.086,0.356,11
3598,0.942,0.296,11
3599,-0.218,0.366,11
3600,-0.546,0.425,11
3601,1.404,0.302,11
3602,-0.647,0.457,11
3604,-0.824,0.5,11
3607,0.297,0.313,11
3610,0.268,0.332,11
3611,0.259,0.328,11
3615,0.395,0.32,11
3616,1.494,0.308,11
3619,-0.048,0.344,11
3620,0.784,0.296,11
3622,-0.853,0.505,11
3624,-0.209,0.364,11
3625,-1.371,0.627,11
3626,-1.371,0.627,11
3627,0.973,0.311,11
3630,-0.103,0.348,11
3631,-1.044,0.539,11
3634,-0.743,0.462,11
3635,-1.371,0.627,11
3636,0.149,0.336,11
3637,0.389,0.322,11
3638,1.095,0.304,11
3639,-1.371,0.627,11
3640,0.414,0.319,11
3642,1.092,0.308,11
3643,0.965,0.305,11
3644,0.727,0.307,11
3646,0.017,0.342,11
3647,-0.575,0.442,11
3650,0.499,0.313,11
3651,-0.475,0.402,11
3653,-0.141,0.386,11
3654,0.031,0.336,11
10193,0.794,0.318,11
3658,-0.351,0.404,11
3661,-0.488,0.397,11
3662,0.746,0.325,11
3663,-0.04,0.377,11
3666,-0.52,0.419,11
3667,-1.038,0.532,11
3671,-0.853,0.505,11
3673,-1.371,0.627,11
3674,1.52,0.306,11
3716,-0.158,0.375,14
3717,-0.824,0.5,14
3718,-1.371,0.627,14
3719,-0.326,0.4,14
3720,-0.421,0.396,14
3722,-0.446,0.396,14
3723,1.078,0.319,14
3724,-0.599,0.435,14
3725,1.547,0.308,14
3726,-0.509,0.431,14
3727,0.04,0.355,14
3728,0.015,0.336,14
3729,-0.366,0.385,14
3730,-1.371,0.627,14
3732,-0.072,0.347,14
3733,-1.371,0.627,14
3735,0.406,0.332,14
3736,0.776,0.319,14
3737,-0.395,0.414,14
3738,0.602,0.317,14
3739,0.129,0.352,14
3741,-0.843,0.491,14
3742,1.229,0.305,14
3743,-1.371,0.627,14
3744,0.51,0.307,14
3747,-1.371,0.627,14
3750,-1.371,0.627,14
3751,0.588,0.322,14
3754,-0.597,0.437,14
3755,-1.044,0.539,14
3756,0.096,0.364,14
3757,-0.299,0.398,14
3758,-0.52,0.419,14
3759,1.073,0.301,14
3760,0.117,0.34,14
3762,-1.094,0.551,14
3763,-1.044,0.539,14
3765,0.102,0.341,14
3766,1.537,0.309,14
3767,-0.656,0.461,14
3768,-0.183,0.37,14
3769,-1.371,0.627,14
3770,-0.665,0.424,14
3771,1.85,0.323,14
3772,0.592,0.299,14
3776,1.951,0.32,14
3777,0.713,0.313,14
3778,0.231,0.326,14
3779,0.307,0.34,14
3782,1.103,0.314,14
3783,-0.202,0.399,14
3785,-0.81,0.506,14
3786,-0.843,0.491,14
3787,0.12,0.369,14
3788,0.81,0.318,14
3789,-0.047,0.355,14
3790,-1.371,0.627,14
3791,0.14,0.353,14
3792,1.655,0.313,14
3793,0.123,0.355,14
3794,0.963,0.305,14
3796,-0.044,0.344,14
3798,-0.853,0.505,14
3799,0.499,0.316,14
3801,0.463,0.317,14
3802,-1.371,0.627,14
3803,0.074,0.365,14
3804,-0.624,0.454,14
3805,0.983,0.301,14
3806,-0.233,0.4,14
3808,-0.405,0.398,14
3809,-0.52,0.428,14
3811,-0.36,0.383,14
3812,0.406,0.31,14
3813,-0.124,0.356,14
3814,0.017,0.37,14
3815,0.485,0.311,14
3816,-1.371,0.627,14
3817,0.388,0.303,14
3818,-0.673,0.462,13
3820,-1.371,0.627,13
3821,-1.371,0.627,13
3822,-0.48,0.397,13
3823,0.074,0.361,13
3824,-0.374,0.391,13
3826,0.69,0.31,13
3829,-1.044,0.539,13
3832,1.134,0.316,13
3833,-0.853,0.505,13
3834,-1.038,0.532,13
3837,2.023,0.321,13
3838,0.692,0.314,13
3840,1.368,0.306,13
3842,-1.371,0.627,13
3844,-1.371,0.627,13
3845,0.084,0.333,13
3846,-1.371,0.627,13
3848,0.571,0.302,13
3849,0.416,0.322,13
3850,-1.371,0.627,13
3851,-0.647,0.449,13
3852,-1.371,0.627,13
3853,-0.299,0.383,13
3854,-0.841,0.487,13
3855,0.428,0.309,13
3857,-0.532,0.435,13
3858,-0.824,0.5,13
3860,-0.009,0.34,13
3861,-0.455,0.425,13
3862,-0.001,0.344,13
3865,0.744,0.309,13
3866,-0.149,0.369,13
3868,-0.251,0.356,13
3869,0.346,0.32,13
3870,-1.371,0.627,13
3871,0.298,0.314,13
3872,-0.049,0.343,13
3873,-0.144,0.366,13
3874,0.527,0.301,13
3875,-0.647,0.449,13
3876,-0.472,0.411,13
3877,0.095,0.334,13
3878,-0.694,0.443,13
3879,-0.853,0.505,13
3880,0.946,0.315,13
3882,-0.129,0.367,13
3883,-1.371,0.627,13
3884,0.707,0.313,13
3885,-0.169,0.349,13
3887,0.374,0.321,13
3889,0.703,0.297,13
3890,0.089,0.347,13
3891,-1.371,0.627,13
3893,0.925,0.314,13
3894,0.493,0.31,13
3895,0.253,0.316,13
3896,-0.647,0.457,13
3897,-0.133,0.356,13
3898,-0.743,0.462,13
3899,-0.528,0.442,13
3902,-1.094,0.551,13
3903,-0.824,0.5,13
3904,0.126,0.332,13
3905,0.313,0.324,13
3906,-0.085,0.378,13
3907,-1.371,0.627,13
3909,0.456,0.313,13
3911,-0.287,0.368,13
3912,0.782,0.308,13
3914,0.789,0.318,13
3915,0.454,0.325,13
3916,-0.853,0.505,13
3917,0.356,0.33,12
3918,0.021,0.349,12
3919,-0.543,0.431,12
3920,-0.481,0.409,12
3921,0.477,0.32,12
3922,0.625,0.322,12
3924,0.129,0.338,12
3926,0.963,0.305,12
3928,-0.593,0.453,12
3929,1.118,0.311,12
3930,0.707,0.299,12
3931,-0.34,0.393,12
3932,-0.2,0.384,12
3933,1.916,0.319,12
3934,0.358,0.323,12
3937,0.687,0.314,12
3939,0.362,0.327,12
3940,-1.371,0.627,12
3944,-0.882,0.507,12
3945,1.066,0.31,12
3946,0.014,0.358,12
3947,0.824,0.313,12
3949,1.285,0.311,12
3951,0.025,0.347,12
3955,0.159,0.329,12
3956,1.453,0.308,12
3957,0.609,0.299,12
3962,0.526,0.308,12
3963,-0.647,0.457,12
3966,-1.371,0.627,12
3970,0.451,0.312,12
3973,-0.389,0.378,12
3975,0.892,0.31,12
3976,-1.371,0.627,12
3977,1.445,0.302,12
3979,-0.853,0.505,12
3983,0.548,0.303,12
3985,0.698,0.294,12
3986,-0.397,0.407,12
3987,-0.404,0.402,12
3990,0.83,0.303,12
3991,0.646,0.307,12
3992,-0.824,0.5,12
3993,-0.401,0.396,12
3997,0.185,0.317,12
3998,0.723,0.302,12
3999,-1.371,0.627,12
4003,0.558,0.298,12
4005,-0.102,0.363,12
4006,1.347,0.301,12
4008,-0.397,0.407,12
4009,-1.371,0.627,12
4011,-1.371,0.627,12
4013,0.076,0.329,12
4015,0.34,0.329,12
4017,0.235,0.336,12
4018,-0.048,0.359,12
4019,0.715,0.309,12
4021,-0.681,0.446,12
4022,0.402,0.319,12
4024,0.072,0.35,12
4025,-0.186,0.37,12
4034,0.935,0.301,12
4036,-0.145,0.352,12
4037,1.243,0.311,12
4038,-0.418,0.408,12
4039,-0.152,0.361,12
4040,0.632,0.321,12
4041,1.241,0.349,12
4042,1.765,0.316,12
4044,-0.694,0.443,12
4045,0.213,0.341,12
4052,-0.147,0.382,12
4058,0.409,0.325,12
4059,1.858,0.318,12
4061,-0.188,0.387,12
4062,0.049,0.344,12
4064,-0.003,0.339,12
4066,0.263,0.342,12
4067,-0.52,0.45,12
4068,-0.036,0.351,12
4069,-0.36,0.383,12
4071,-0.188,0.387,12
4074,-0.187,0.359,12
4075,-1.371,0.627,12
4076,1.574,0.309,12
4079,1.275,0.308,12
4080,-0.853,0.505,12
4081,0.491,0.31,12
4082,-0.672,0.469,12
4083,0.242,0.319,12
4084,0.605,0.314,12
4086,-0.718,0.462,12
4087,0.161,0.328,12
4089,0.383,0.302,12
4090,-1.371,0.627,12
4091,0.979,0.31,12
4092,-1.371,0.627,12
4093,0.542,0.314,12
4095,-0.132,0.357,12
4096,0.33,0.314,12
4097,-1.371,0.627,12
4098,0.163,0.332,12
4102,0.258,0.319,12
4103,0.496,0.296,12
4105,-0.629,0.417,12
4106,0.126,0.364,12
4107,0.45,0.313,12
4109,0.442,0.301,12
4110,0.262,0.333,12
4113,1.126,0.307,12
4114,0.234,0.338,12
4115,0.464,0.304,12
4116,0.498,0.314,12
4117,-0.34,0.393,12
4118,0.163,0.327,12
4120,0.533,0.317,12
4121,-1.371,0.627,12
4124,1.814,0.313,12
4125,-1.2,0.624,12
4126,-0.417,0.409,12
4127,1.739,0.31,12
4128,-0.843,0.491,12
4129,0.031,0.354,12
4130,0.631,0.302,12
4131,1.062,0.306,12
4133,-0.853,0.505,12
4134,1.329,0.312,12
4135,0.699,0.3,12
4136,0.58,0.305,12
4137,-0.189,0.372,12
4138,0.45,0.325,12
4141,1.614,0.31,12
4143,1.259,0.308,12
4144,1.469,0.307,12
4145,0.178,0.332,12
4146,-0.207,0.383,12
4148,-0.028,0.35,12
4149,0.191,0.338,12
4150,-0.853,0.505,12
4152,1.335,0.307,12
4153,0.082,0.345,12
4155,0.872,0.301,12
4157,1.082,0.303,12
4158,0.486,0.303,12
4160,1.267,0.306,12
4161,-0.016,0.333,12
4163,-0.1,0.371,12
4164,1.283,0.315,12
4166,-1.371,0.627,12
4168,1.325,0.307,12
4169,-0.015,0.352,12
4170,0.179,0.331,12
4171,0.685,0.307,12
4172,-0.626,0.448,12
4173,1.337,0.311,12
4174,-0.068,0.341,12
4175,1.418,0.306,12
4176,0.2,0.324,12
4177,1.196,0.297,12
4178,-0.278,0.384,12
4180,-1.371,0.627,12
4182,-0.096,0.386,12
4183,-0.098,0.358,12
4184,0.88,0.302,12
4187,1.199,0.307,12
4188,-0.62,0.455,12
4189,-0.03,0.336,12
4191,-0.015,0.362,12
4192,-0.418,0.408,12
4194,0.115,0.34,12
4196,0.725,0.317,12
4197,0.608,0.309,12
4198,-0.52,0.419,12
4199,0.624,0.315,12
4200,0.187,0.346,12
4201,-0.625,0.463,12
4202,-0.853,0.505,12
4203,-0.575,0.442,12
4204,0.599,0.316,12
4207,0.728,0.3,12
4208,1.214,0.312,12
4209,-0.593,0.453,12
4210,1.046,0.304,12
4211,0.262,0.361,12
4212,-0.819,0.487,12
4213,0.209,0.314,12
4214,0.365,0.317,12
4215,0.641,0.293,12
4217,0.59,0.311,12
4220,-1.044,0.539,12
4221,0.53,0.337,12
4222,0.488,0.314,12
4224,-0.401,0.396,12
4226,-0.234,0.374,12
4229,-0.488,0.427,12
4233,0.277,0.333,12
4235,-1.094,0.551,12
4238,0.998,0.314,12
4241,0.695,0.302,12
4242,-0.488,0.43,12
4243,1.419,0.307,12
10134,0.598,0.312,17
10091,-0.62,0.455,17
10105,-1.371,0.627,17
10150,-0.283,0.377,17
4251,0.988,0.305,17
4253,0.36,0.327,17
4254,0.711,0.318,17
10094,-1.371,0.627,17
4256,-0.558,0.422,17
10166,1.291,0.311,17
10118,-1.371,0.627,17
4260,0.422,0.332,17
4262,0.732,0.318,17
4263,-1.371,0.627,17
4264,-1.044,0.539,17
10111,0.364,0.315,17
4267,2.76,0.39,17
10181,-0.238,0.379,17
10108,1.422,0.313,17
4270,0.398,0.314,17
4272,0.085,0.356,17
4275,0.647,0.301,17
4276,-0.137,0.379,17
4277,-0.843,0.491,17
10119,0.213,0.365,17
10163,1.277,0.307,17
10133,-0.337,0.387,17
4281,-0.882,0.507,17
10123,0.204,0.338,17
10143,-0.238,0.379,17
10180,-0.139,0.379,17
10160,0.227,0.323,17
4286,0.271,0.326,17
4287,-0.672,0.469,17
10158,0.469,0.312,17
10097,-0.185,0.394,17
10113,-0.573,0.442,17
4291,1.168,0.313,17
10106,-1.044,0.539,17
4293,-0.122,0.37,17
4294,-0.246,0.395,17
4296,-0.207,0.369,17
10135,-0.843,0.491,17
4299,0.887,0.308,17
10174,-0.139,0.358,17
4301,0.56,0.305,17
4302,-0.109,0.363,17
4304,-0.118,0.349,17
10203,0.591,0.312,17
4307,-1.044,0.539,17
4308,0.288,0.32,17
4309,-0.573,0.442,17
4310,-0.133,0.376,17
10102,-0.17,0.372,17
10138,0.593,0.3,17
4315,0.731,0.307,17
10175,0.824,0.308,17
4318,1.953,0.323,17
4319,-1.371,0.627,17
4321,-0.486,0.399,17
10171,0.436,0.315,17
10129,1.145,0.309,17
10157,-0.098,0.361,17
10156,-0.278,0.399,17
10227,1.023,0.304,17
10112,-0.593,0.453,17
10147,0.032,0.354,17
10124,0.229,0.341,17
4332,0.134,0.328,17
4334,-0.116,0.375,17
10139,-1.371,0.627,17
10122,-1.094,0.551,17
10179,0.86,0.295,17
10140,-0.625,0.437,17
10132,0.382,0.335,17
4340,-0.672,0.469,17
4341,0.441,0.334,17
4342,1.126,0.303,17
10167,-0.033,0.346,17
10161,1.536,0.315,17
4345,-0.173,0.378,15
4346,0.239,0.32,15
4347,0.797,0.311,15
4348,1.494,0.308,15
4349,-0.656,0.461,15
10202,0.038,0.347,15
10192,-0.517,0.405,15
4353,-0.401,0.395,15
4354,0.589,0.32,15
4355,0.805,0.324,15
10232,0.763,0.293,15
4357,-0.672,0.469,15
4358,0.791,0.298,15
4360,-1.371,0.627,15
10206,-1.371,0.627,15
4363,-1.094,0.551,15
10211,0.631,0.316,15
10207,-1.044,0.539,15
4366,1.744,0.311,15
10230,0.213,0.308,15
4369,-0.023,0.341,15
10205,-0.647,0.457,15
10221,-0.168,0.367,15
4372,-1.371,0.627,15
4373,-0.364,0.419,15
4374,-0.853,0.505,15
4375,0.044,0.347,15
4378,0.391,0.336,15
4379,-0.495,0.435,15
4382,0.237,0.338,15
10223,-0.094,0.376,15
4385,-1.371,0.627,15
10209,-0.446,0.411,15
10198,0.328,0.326,15
10208,-0.803,0.48,15
4392,-0.853,0.505,15
10215,0.493,0.323,15
4395,-0.524,0.434,15
4403,-0.593,0.453,15
4404,0.704,0.312,15
10222,-0.374,0.391,15
10229,1.277,0.303,15
4409,0.197,0.339,15
4412,-0.853,0.505,15
4413,-0.517,0.405,15
4414,-1.371,0.627,15
10200,0.201,0.357,15
10214,0.778,0.317,15
4422,1.222,0.313,15
10199,0.238,0.323,15
4426,-0.338,0.412,15
10224,0.712,0.321,15
10220,0.466,0.315,15
4430,-0.084,0.363,15
4433,-1.371,0.627,15
4435,-0.04,0.362,15
4436,0.724,0.32,15
4438,-1.371,0.627,15
4439,0.542,0.332,15
10194,1.031,0.314,15
4441,-0.665,0.424,15
4442,1.191,0.318,15
10226,0.496,0.318,15
10212,1.107,0.308,15
4446,-0.071,0.354,15
10228,0.314,0.322,15
4449,1.126,0.31,15
10219,1.094,0.318,15
4451,-0.853,0.505,15
4452,-0.381,0.386,15
4453,0.81,0.315,15
4454,-1.371,0.627,15
10225,0.545,0.308,15
10195,1.681,0.31,15
4460,0.435,0.322,15
4461,-0.681,0.466,15
4463,0.903,0.308,15
4466,-0.658,0.453,15
4468,0.078,0.35,15
4469,0.527,0.322,15
4470,-1.241,0.631,15
4471,0.376,0.325,15
4472,-1.371,0.627,15
4473,1.491,0.312,15
4476,-0.349,0.416,15
4478,0.108,0.355,15
4479,-1.044,0.539,15
4480,0.556,0.303,15
10204,-0.875,0.485,15
4483,0.69,0.313,15
4484,0.767,0.314,15
10234,0.734,0.312,15
4489,0.216,0.329,15
4490,1.248,0.315,15
4491,1.143,0.31,15
10231,-1.038,0.532,15
4493,0.717,0.315,15
10196,-0.384,0.385,15
10216,-0.419,0.412,15
4496,-1.371,0.627,15
4497,-0.743,0.462,15
4499,-0.575,0.442,15
4500,0.397,0.333,19
4501,0.762,0.302,19
4502,-0.328,0.378,19
4504,0.149,0.352,19
4506,-0.543,0.408,19
4507,-0.819,0.487,19
4508,1.088,0.298,19
4509,0.162,0.336,19
4510,0.592,0.319,19
4511,-0.673,0.462,19
4512,0.564,0.319,19
4514,1.656,0.31,19
4515,-0.684,0.517,19
4516,0.352,0.309,19
4518,0.143,0.336,19
4519,-0.374,0.391,19
4520,0.384,0.313,19
