ff_id,SC9,SC9_SE,city
3016,-0.483,0.498,10
3017,-0.686,0.457,10
3018,0.865,0.686,10
3020,0.865,0.686,10
3021,-0.003,0.515,10
3022,-0.517,0.48,10
3023,-0.488,0.499,10
3026,-0.003,0.515,10
3027,0.865,0.686,10
3029,-0.801,0.476,10
3030,0.176,0.549,10
3031,-0.6,0.479,10
3033,0.865,0.686,10
3034,0.865,0.686,10
3036,-0.101,0.495,10
3037,0.047,0.541,10
3039,-0.187,0.552,10
3040,0.865,0.686,10
3041,0.196,0.569,10
3043,0.865,0.686,10
3044,0.865,0.686,10
3045,-1.18,0.464,10
3046,0.865,0.686,10
3047,-0.27,0.51,10
3048,0.196,0.569,10
3049,-0.003,0.515,10
3052,0.01,0.561,10
3054,-1.633,0.514,10
3055,-0.281,0.485,10
3056,-0.649,0.478,10
3057,0.196,0.569,10
3058,-0.525,0.472,10
3059,0.01,0.561,10
3060,-0.164,0.507,10
3061,-0.129,0.504,10
3062,0.448,0.593,10
3063,-0.27,0.51,10
3064,-0.501,0.508,10
3066,-0.649,0.478,10
3067,0.176,0.549,10
3068,-0.451,0.49,10
3069,0.448,0.593,10
3071,-0.765,0.494,10
3072,0.01,0.561,10
3075,-0.012,0.523,10
3076,-1.01,0.479,10
3077,-0.641,0.458,10
3081,0.01,0.561,10
3082,-0.868,0.481,10
3083,0.322,0.56,10
3084,-0.296,0.504,10
3085,-0.241,0.499,10
3088,-1.947,0.515,10
3089,-0.164,0.507,10
3090,-0.178,0.513,10
3091,-0.073,0.518,10
3093,-0.296,0.504,10
3095,-1.028,0.475,10
3096,0.448,0.593,10
3097,-0.742,0.538,10
3098,0.448,0.593,10
3099,0.865,0.686,10
3107,0.311,0.579,10
3109,0.865,0.686,10
3110,0.865,0.686,10
3111,-0.344,0.492,10
3112,0.865,0.686,10
3113,0.865,0.686,10
3114,0.865,0.686,10
3115,-0.148,0.516,10
3116,-0.215,0.491,10
3120,-0.838,0.475,10
3122,-0.608,0.491,10
3123,0.865,0.686,10
3124,0.176,0.549,10
3127,0.865,0.686,10
3128,0.01,0.561,10
3130,-0.594,0.479,10
3131,-1.906,0.505,10
3132,0.865,0.686,10
3133,-0.028,0.509,10
3134,-1.005,0.463,10
3135,-0.107,0.51,10
3136,-2.277,0.567,10
3138,-0.077,0.525,10
3139,-1.398,0.503,10
3142,-0.101,0.495,10
3143,-1.1,0.465,10
3144,-0.159,0.538,10
3145,-1.251,0.471,10
3147,0.448,0.593,10
3148,-0.339,0.475,10
3150,0.448,0.593,10
3151,-1.32,0.482,10
3152,0.865,0.686,10
3154,-0.53,0.479,10
3156,-0.591,0.471,10
3159,0.068,0.532,10
3160,0.865,0.686,10
3161,0.176,0.549,10
3163,0.865,0.686,10
3164,-0.619,0.464,10
3165,0.246,0.543,10
3167,-0.387,0.478,10
3168,-1.154,0.467,10
3169,0.246,0.543,10
3170,0.448,0.593,10
3171,-0.854,0.482,10
3172,-0.748,0.457,10
3173,0.865,0.686,10
3174,0.322,0.56,10
3175,0.322,0.56,10
3177,-0.27,0.51,10
3181,-0.831,0.458,10
3183,0.246,0.543,10
3184,-1.312,0.497,10
3185,-0.003,0.515,10
3186,-0.618,0.477,10
3187,0.448,0.593,10
3190,-0.525,0.472,10
3191,0.865,0.686,10
3192,-0.003,0.515,10
3194,0.865,0.686,10
3195,-0.079,0.501,10
3196,-1.081,0.481,10
3197,-0.164,0.507,10
3198,-0.75,0.458,10
3199,-0.53,0.479,10
3200,0.865,0.686,10
3201,0.087,0.528,10
3202,0.047,0.541,10
3203,-1.088,0.496,10
3204,-0.393,0.467,10
3206,-0.455,0.482,10
3209,0.047,0.541,10
3212,0.865,0.686,10
3213,-0.548,0.508,10
3214,-0.64,0.47,10
3215,0.448,0.593,10
3217,0.448,0.593,10
3218,0.196,0.569,10
3220,0.448,0.593,10
3221,-0.765,0.494,10
3222,0.087,0.528,10
3223,0.311,0.579,10
3225,0.865,0.686,10
3226,-0.012,0.523,10
3227,0.01,0.561,10
3228,-0.198,0.507,10
3230,-0.053,0.519,10
3232,-0.028,0.509,10
3233,-0.385,0.515,10
3234,0.865,0.686,10
3235,0.246,0.543,10
3238,0.865,0.686,10
3239,-0.281,0.485,10
3240,-2.277,0.567,10
3242,-0.488,0.499,10
3243,-0.028,0.509,10
3244,0.068,0.532,10
3245,-1.139,0.48,10
3247,0.311,0.579,10
3248,-0.959,0.482,10
3249,-0.487,0.511,10
3253,0.865,0.686,10
3254,-0.575,0.498,10
3256,0.865,0.686,10
3257,-1.006,0.475,10
3258,0.865,0.686,10
3259,-0.164,0.507,10
3260,0.865,0.686,10
3261,-1.495,0.489,10
3264,-0.989,0.464,10
3265,-0.692,0.504,10
3266,-0.633,0.478,10
3268,-2.277,0.567,10
3271,-0.748,0.484,10
3272,0.448,0.593,10
3274,-0.198,0.507,10
3275,-0.657,0.458,10
3276,-1.032,0.476,10
3279,-0.56,0.459,10
3280,0.246,0.543,10
3281,0.448,0.593,10
3282,0.01,0.561,10
3283,0.054,0.525,10
3284,0.865,0.686,10
3285,0.054,0.525,10
3286,0.865,0.686,10
3287,0.401,0.833,10
3288,-0.854,0.482,10
3289,-0.073,0.518,10
3290,-0.053,0.519,10
3291,-1.232,0.567,10
3292,0.061,0.568,10
3294,0.865,0.686,10
3295,-0.513,0.479,10
3296,-0.077,0.525,10
3297,-0.003,0.515,10
3299,0.865,0.686,10
3301,0.865,0.686,10
3306,0.01,0.561,10
3307,-1.389,0.469,10
3310,-0.989,0.484,10
3311,0.448,0.593,10
3312,0.047,0.541,10
3313,0.865,0.686,10
3314,0.865,0.686,10
3315,0.865,0.686,10
3316,-0.264,0.503,10
3318,-1.16,0.492,10
3319,-0.298,0.48,10
3320,-0.198,0.507,10
3321,0.865,0.686,10
3322,-0.375,0.503,10
3324,-0.594,0.479,10
3326,0.865,0.686,10
3327,0.865,0.686,10
3330,-0.178,0.513,10
3336,0.865,0.686,11
3340,-0.343,0.513,11
3341,-0.358,0.509,11
3342,0.865,0.686,11
3344,-0.919,0.475,11
3345,-0.296,0.504,11
3346,0.865,0.686,11
3347,-1.199,0.466,11
3350,-0.073,0.518,11
3352,0.311,0.579,11
3354,-0.87,0.483,11
3355,0.196,0.569,11
3358,-0.053,0.519,11
3360,0.682,0.71,11
3361,0.865,0.686,11
3362,0.448,0.593,11
3364,-0.699,0.476,11
3366,-0.773,0.469,11
3372,-0.159,0.538,11
3374,0.865,0.686,11
3377,-0.768,0.469,11
3378,0.448,0.593,11
3382,-0.818,0.475,11
3384,0.448,0.593,11
3386,-0.149,0.488,11
3387,0.865,0.686,11
3388,-0.48,0.481,11
3389,0.865,0.686,11
3390,0.01,0.561,11
3392,0.054,0.525,11
3394,0.865,0.686,11
3397,0.865,0.686,11
3398,0.047,0.541,11
3399,0.448,0.593,11
3402,0.865,0.686,11
3404,-0.077,0.525,11
3405,0.865,0.686,11
3406,-1.008,0.467,11
3407,0.865,0.686,11
3408,-1.314,0.491,11
3411,-0.231,0.496,11
3412,-0.148,0.516,11
3414,-0.107,0.51,11
3415,0.865,0.686,11
3416,0.865,0.686,11
3418,-1.711,0.506,11
3419,-0.29,0.526,11
3420,0.01,0.561,11
3421,0.865,0.686,11
3422,0.865,0.686,11
3423,-0.281,0.485,11
3424,0.865,0.686,11
3428,0.448,0.593,11
3430,0.865,0.686,11
3432,0.865,0.686,11
3433,0.865,0.686,11
3434,-0.433,0.511,11
3435,-1.187,0.471,11
3437,-0.594,0.479,11
3438,0.865,0.686,11
3439,0.865,0.686,11
3440,0.865,0.686,11
3441,0.865,0.686,11
3443,0.865,0.686,11
3445,-0.952,0.456,11
3446,-1.4,0.48,11
3448,0.246,0.543,11
3450,-0.339,0.475,11
3451,0.865,0.686,11
3452,0.865,0.686,11
3455,0.865,0.686,11
3456,-0.513,0.504,11
3457,-1.347,0.471,11
3458,0.865,0.686,11
3460,-0.657,0.458,11
3461,-0.142,0.503,11
3462,-1.138,0.491,11
3463,-0.645,0.501,11
3464,-2,0.525,11
3465,0.865,0.686,11
3466,0.865,0.686,11
3467,-1.425,0.485,11
3469,-0.715,0.484,11
3517,0.865,0.686,11
3519,-1.825,0.509,11
3520,0.054,0.525,11
3521,0.865,0.686,11
3522,-0.501,0.508,11
3523,-0.423,0.481,11
3525,0.214,0.536,11
3526,0.068,0.532,11
3528,-0.429,0.539,11
3531,0.865,0.686,11
3532,-0.339,0.475,11
3534,-1.193,0.473,11
3536,0.865,0.686,11
3537,-0.451,0.49,11
3538,-0.56,0.459,11
3539,-0.101,0.495,11
3540,0.448,0.593,11
3541,-1.138,0.491,11
3544,0.865,0.686,11
3546,0.311,0.579,11
3548,0.865,0.686,11
3549,-0.803,0.477,11
3551,0.865,0.686,11
3553,0.176,0.549,11
3555,-0.198,0.507,11
3556,0.865,0.686,11
3557,-0.56,0.459,11
3559,-0.738,0.457,11
3560,0.865,0.686,11
3561,0.865,0.686,11
3562,-0.215,0.491,11
3563,0.047,0.541,11
3564,-0.311,0.516,11
3570,-0.281,0.485,11
3571,0.865,0.686,11
3572,-1.327,0.472,11
3575,0.865,0.686,11
3576,0.865,0.686,11
3577,0.448,0.593,11
3578,-0.028,0.509,11
3579,0.865,0.686,11
3582,0.865,0.686,11
3583,-0.028,0.509,11
3584,-0.684,0.471,11
3585,0.865,0.686,11
3587,0.176,0.549,11
3588,0.865,0.686,11
3589,-1.209,0.489,11
3590,0.865,0.686,11
3594,0.865,0.686,11
3595,0.448,0.593,11
3596,0.322,0.56,11
3597,-0.159,0.538,11
3598,0.214,0.536,11
3599,-0.919,0.475,11
3600,-0.64,0.47,11
3601,0.865,0.686,11
3602,0.865,0.686,11
3604,0.311,0.579,11
3607,0.865,0.686,11
3610,0.448,0.593,11
3611,-2.277,0.567,11
3615,0.865,0.686,11
3616,0.865,0.686,11
3617,-0.455,0.482,11
3619,-0.82,0.484,11
3620,-1.488,0.481,11
3621,-0.501,0.508,11
3622,0.865,0.686,11
3624,-1.43,0.477,11
3625,-0.339,0.475,11
3626,0.176,0.549,11
3630,0.448,0.593,11
3634,0.865,0.686,11
3635,0.615,0.741,11
3636,-2.277,0.567,11
3637,0.865,0.686,11
3638,-0.053,0.519,11
3640,-0.19,0.514,11
3643,-0.48,0.481,11
3644,-0.079,0.501,11
3646,-0.641,0.458,11
3647,-0.159,0.538,11
3650,0.246,0.543,11
3651,-1.16,0.492,11
3653,-0.836,0.477,11
3654,0.01,0.561,11
10193,0.865,0.686,11
3658,0.865,0.686,11
3661,0.322,0.56,11
3662,0.865,0.686,11
3663,0.865,0.686,11
3666,-0.149,0.488,11
3667,0.865,0.686,11
3673,-1.572,0.483,11
3716,-0.48,0.48,14
3717,-0.012,0.523,14
3718,0.246,0.543,14
3719,-1.476,0.505,14
3720,-0.298,0.48,14
3722,0.865,0.686,14
3723,0.047,0.541,14
3724,0.865,0.686,14
3725,-1.551,0.517,14
3726,0.865,0.686,14
3727,-0.003,0.515,14
3729,0.865,0.686,14
3730,0.865,0.686,14
3733,-0.751,0.477,14
3735,0.865,0.686,14
3737,0.865,0.686,14
3738,0.246,0.543,14
3739,0.196,0.569,14
3740,-1.014,0.473,14
3741,-0.012,0.523,14
3742,0.865,0.686,14
3744,0.865,0.686,14
3747,-0.373,0.483,14
3748,0.865,0.686,14
3751,-1.047,0.486,14
3754,0.01,0.561,14
3755,-0.748,0.484,14
3756,-0.073,0.518,14
3757,0.176,0.549,14
3758,-0.674,0.487,14
3759,0.865,0.686,14
3760,0.865,0.686,14
3761,0.865,0.686,14
3762,-0.012,0.523,14
3763,0.448,0.593,14
3766,-0.641,0.458,14
3767,0.865,0.686,14
3768,-0.164,0.507,14
3769,0.682,0.71,14
3770,-1.348,0.501,14
3771,-0.427,0.473,14
3772,0.865,0.686,14
3773,0.865,0.686,14
3776,0.865,0.686,14
3777,-1.272,0.472,14
3778,0.068,0.532,14
3779,0.448,0.593,14
3780,-0.159,0.538,14
3782,0.176,0.549,14
3783,0.196,0.569,14
3785,-0.48,0.481,14
3786,-0.455,0.482,14
3787,0.311,0.579,14
3788,-0.433,0.511,14
3790,0.865,0.686,14
3791,-0.548,0.508,14
3792,0.865,0.686,14
3793,0.865,0.686,14
3794,-0.952,0.456,14
3795,-0.548,0.508,14
3796,0.322,0.56,14
3798,0.865,0.686,14
3799,0.246,0.543,14
3802,0.865,0.686,14
3803,0.214,0.536,14
3805,-0.589,0.465,14
3806,0.865,0.686,14
3807,-0.56,0.459,14
3809,0.865,0.686,14
3811,0.865,0.686,14
3812,-0.53,0.479,14
3813,-0.673,0.474,14
3815,-1.25,0.478,14
3816,0.01,0.561,14
3817,0.865,0.686,14
3820,-0.079,0.501,13
3821,-0.56,0.459,13
3822,-0.6,0.479,13
3823,-1.369,0.486,13
3829,0.322,0.56,13
3833,0.311,0.579,13
3834,-0.003,0.515,13
3837,-0.56,0.459,13
3838,-0.073,0.518,13
3840,0.865,0.686,13
3842,0.448,0.593,13
3844,-0.29,0.526,13
3845,-0.865,0.51,13
3846,-0.129,0.504,13
3849,0.01,0.561,13
3850,0.448,0.593,13
3851,-0.148,0.516,13
3852,-0.548,0.508,13
3853,-1.073,0.458,13
3854,0.448,0.593,13
3855,0.054,0.525,13
3858,0.865,0.686,13
3860,0.01,0.561,13
3862,-1.611,0.486,13
3865,-0.501,0.508,13
3866,-0.148,0.516,13
3868,0.246,0.543,13
3869,-0.513,0.504,13
3870,0.865,0.686,13
3871,-1.772,0.501,13
3872,0.246,0.543,13
3873,-0.72,0.464,13
3874,-0.129,0.504,13
3875,-1.348,0.501,13
3876,0.865,0.686,13
3877,-1.23,0.492,13
3878,0.865,0.686,13
3879,-0.159,0.538,13
3880,-1.368,0.472,13
3882,-0.384,0.506,13
3883,0.822,0.708,13
3884,0.865,0.686,13
3885,0.054,0.525,13
3886,-0.485,0.499,13
3887,-0.48,0.481,13
3889,0.196,0.569,13
3890,0.865,0.686,13
3891,-0.511,0.485,13
3893,-1.628,0.498,13
3894,0.448,0.593,13
3895,0.448,0.593,13
3896,0.865,0.686,13
3898,-0.487,0.5,13
3899,0.054,0.525,13
3900,0.047,0.541,13
3901,0.865,0.686,13
3902,-0.594,0.479,13
3903,0.322,0.56,13
3904,0.865,0.686,13
3905,-1.825,0.509,13
3906,0.196,0.569,13
3907,0.865,0.686,13
3909,0.865,0.686,13
3911,-2.115,0.588,13
3912,0.196,0.569,13
3914,0.196,0.569,13
3915,-0.842,0.458,13
3916,0.448,0.593,13
3917,0.865,0.686,12
3918,0.865,0.686,12
3919,-0.501,0.508,12
3920,-0.148,0.516,12
3921,0.054,0.525,12
3922,0.865,0.686,12
3924,0.448,0.593,12
3926,-0.748,0.457,12
3927,0.448,0.593,12
3928,0.322,0.56,12
3929,-0.489,0.466,12
3930,-0.645,0.501,12
3932,-0.641,0.458,12
3933,0.865,0.686,12
3934,-1.348,0.501,12
3935,0.404,0.809,12
3936,0.865,0.686,12
3937,-1.535,0.479,12
3939,-1.087,0.464,12
3940,-0.148,0.516,12
3942,-1.03,0.558,12
3943,-0.752,0.513,12
3944,0.865,0.686,12
3945,-0.641,0.458,12
3946,0.865,0.686,12
3947,0.311,0.579,12
3949,0.865,0.686,12
3950,0.865,0.686,12
3951,0.246,0.543,12
3953,0.865,0.686,12
3955,0.865,0.686,12
3956,0.865,0.686,12
3957,0.176,0.549,12
3958,0.448,0.593,12
3962,-0.156,0.616,12
3963,0.865,0.686,12
3965,-0.215,0.491,12
3966,-1.482,0.479,12
3970,-0.922,0.457,12
3973,-0.48,0.48,12
3974,0.865,0.686,12
3975,-0.149,0.488,12
3976,0.865,0.686,12
3977,-0.003,0.515,12
3979,-0.028,0.509,12
3983,-0.107,0.51,12
3985,0.865,0.686,12
3986,-0.765,0.494,12
3987,0.865,0.686,12
3990,-1.689,0.483,12
3991,-0.468,0.477,12
3993,0.865,0.686,12
3996,0.009,0.606,12
3998,-0.159,0.538,12
3999,0.448,0.593,12
4002,-2.277,0.567,12
4003,0.865,0.686,12
4004,0.448,0.593,12
4005,-0.344,0.492,12
4006,0.865,0.686,12
4008,0.448,0.593,12
4009,-0.073,0.518,12
4011,-1.535,0.479,12
4013,0.322,0.56,12
4015,0.865,0.686,12
4017,0.448,0.593,12
4018,0.865,0.686,12
4019,0.865,0.686,12
4020,0.322,0.56,12
4021,-0.657,0.458,12
4022,-0.488,0.475,12
4024,-0.29,0.526,12
4025,-0.27,0.51,12
4030,0.246,0.543,12
4034,0.01,0.561,12
4036,-0.148,0.516,12
4037,-0.148,0.516,12
4038,-0.293,0.509,12
4039,0.865,0.686,12
4041,-0.39,0.482,12
4042,0.865,0.686,12
4043,0.054,0.525,12
4044,0.246,0.543,12
4045,0.322,0.56,12
4052,-1.825,0.509,12
4058,-0.568,0.475,12
4059,0.087,0.528,12
4060,-1.392,0.466,12
4061,-0.982,0.456,12
4062,0.448,0.593,12
4063,-1.566,0.481,12
4067,0.51,0.759,12
4068,-0.632,0.478,12
4069,-0.077,0.525,12
4071,0.01,0.561,12
4072,0.51,0.759,12
4074,-2.277,0.567,12
4075,0.105,0.597,12
4076,0.865,0.686,12
4078,-0.906,0.484,12
4079,0.865,0.686,12
4080,0.246,0.543,12
4081,-1.348,0.501,12
4082,0.865,0.686,12
4083,0.047,0.541,12
4084,-1.532,0.486,12
4086,-0.451,0.49,12
4087,-1.318,0.493,12
4089,0.448,0.593,12
4090,-0.919,0.475,12
4091,-0.373,0.483,12
4093,-0.129,0.504,12
4095,-0.053,0.519,12
4096,-0.714,0.477,12
4097,0.865,0.686,12
4098,-0.073,0.518,12
4100,-0.548,0.508,12
4102,-0.438,0.473,12
4103,0.01,0.561,12
4105,-0.129,0.504,12
4106,0.865,0.686,12
4107,-1.117,0.457,12
4109,0.068,0.532,12
4110,-2.277,0.567,12
4112,0.448,0.593,12
4113,0.865,0.686,12
4114,0.214,0.536,12
4115,0.196,0.569,12
4116,0.448,0.593,12
4117,0.865,0.686,12
4118,-0.716,0.458,12
4120,0.311,0.579,12
4121,0.865,0.686,12
4124,0.865,0.686,12
4125,-2.277,0.567,12
4126,0.865,0.686,12
4127,0.322,0.56,12
4129,0.865,0.686,12
4130,-0.937,0.457,12
4131,0.865,0.686,12
4133,0.311,0.579,12
4134,-0.493,0.481,12
4135,0.176,0.549,12
4136,-1.034,0.49,12
4137,0.311,0.579,12
4138,0.865,0.686,12
4143,0.865,0.686,12
4144,-0.198,0.507,12
4145,0.743,0.724,12
4146,0.865,0.686,12
4148,-0.142,0.503,12
4149,0.865,0.686,12
4150,0.865,0.686,12
4152,-0.617,0.481,12
4153,-1.348,0.501,12
4155,0.865,0.686,12
4157,0.865,0.686,12
4158,-0.695,0.49,12
4160,0.865,0.686,12
4161,-2.277,0.567,12
4163,0.865,0.686,12
4164,-0.686,0.457,12
4166,0.246,0.543,12
4168,-1.314,0.491,12
4169,-0.298,0.48,12
4171,0.311,0.579,12
4172,-0.604,0.474,12
4173,-0.304,0.495,12
4174,-0.48,0.481,12
4175,-0.583,0.48,12
4176,-0.281,0.485,12
4177,0.865,0.686,12
4178,0.865,0.686,12
4180,0.865,0.686,12
4182,-0.576,0.488,12
4183,0.448,0.593,12
4184,-0.942,0.473,12
4185,-0.728,0.458,12
4187,-0.407,0.486,12
4188,0.448,0.593,12
4189,0.865,0.686,12
4191,0.246,0.543,12
4192,0.322,0.56,12
4194,-0.198,0.507,12
4196,-0.321,0.488,12
4197,-0.686,0.457,12
4198,-0.311,0.516,12
4199,0.196,0.569,12
4200,0.865,0.686,12
4201,0.865,0.686,12
4202,-2.277,0.567,12
4203,-0.384,0.506,12
4204,0.865,0.686,12
4207,0.865,0.686,12
4208,-1.57,0.491,12
4210,0.246,0.543,12
4211,-0.028,0.509,12
4212,0.865,0.686,12
4213,0.865,0.686,12
4214,0.246,0.543,12
4215,-1.2,0.496,12
4216,-0.594,0.479,12
4217,-0.003,0.515,12
4220,0.865,0.686,12
4221,-0.149,0.488,12
4222,-0.741,0.488,12
4224,0.865,0.686,12
4226,-0.583,0.48,12
4229,0.196,0.569,12
4230,-0.311,0.516,12
4233,0.865,0.686,12
4238,0.214,0.536,12
4240,-0.373,0.483,12
4241,0.246,0.543,12
4242,-0.19,0.514,12
4243,0.865,0.686,12
10134,-0.012,0.523,17
10091,-0.989,0.464,17
10105,0.865,0.686,17
4251,0.246,0.543,17
4253,0.865,0.686,17
4254,0.865,0.686,17
10094,-0.561,0.471,17
4256,0.448,0.593,17
10166,0.865,0.686,17
10118,0.865,0.686,17
4260,0.054,0.525,17
4262,0.448,0.593,17
10111,-1.551,0.517,17
4267,-0.591,0.471,17
10181,0.865,0.686,17
10108,-1.258,0.5,17
4270,-0.782,0.457,17
4272,-0.27,0.51,17
4274,-0.415,0.483,17
4275,0.311,0.579,17
4276,0.214,0.536,17
4277,-1.152,0.457,17
10119,0.01,0.561,17
10163,0.865,0.686,17
10133,-0.56,0.459,17
4281,-2.277,0.567,17
10123,0.448,0.593,17
10143,-0.672,0.497,17
10180,0.865,0.686,17
10160,-0.85,0.486,17
4287,0.311,0.579,17
10158,-0.101,0.495,17
10097,-1.017,0.493,17
10113,-0.233,0.501,17
4291,0.865,0.686,17
10106,-0.149,0.488,17
4294,-0.768,0.469,17
4296,-0.922,0.457,17
10135,0.865,0.686,17
4299,0.322,0.56,17
10174,-0.028,0.509,17
4301,-0.107,0.51,17
4304,-0.501,0.508,17
4308,-0.601,0.505,17
4309,0.01,0.561,17
10102,0.865,0.686,17
10138,0.322,0.56,17
4315,-1.025,0.486,17
4318,-0.079,0.501,17
4319,0.865,0.686,17
4320,0.214,0.536,17
4321,0.865,0.686,17
10171,-0.59,0.466,17
4324,0.865,0.686,17
10129,0.865,0.686,17
10156,0.246,0.543,17
10227,0.01,0.561,17
10112,-0.29,0.526,17
10147,-0.752,0.513,17
10124,0.865,0.686,17
4333,0.865,0.686,17
4334,-1.057,0.457,17
10139,-0.641,0.458,17
10122,-0.728,0.458,17
10179,0.865,0.686,17
10140,0.865,0.686,17
10132,-1.777,0.511,17
4340,-0.215,0.491,17
4341,0.176,0.549,17
4342,-1.053,0.467,17
10167,-0.101,0.495,17
10161,-0.215,0.491,17
4345,-0.738,0.457,15
4346,-0.583,0.48,15
4347,-0.56,0.459,15
4348,0.322,0.56,15
4349,0.01,0.561,15
10202,0.246,0.543,15
10192,-0.427,0.473,15
4353,0.865,0.686,15
4354,-0.311,0.516,15
4355,-1.192,0.529,15
10232,-1.267,0.47,15
4358,0.054,0.525,15
4360,-0.159,0.538,15
10206,-0.142,0.503,15
4363,-0.028,0.509,15
10211,-0.358,0.493,15
10207,0.246,0.543,15
4366,-0.148,0.516,15
10230,0.246,0.543,15
10205,-0.468,0.477,15
10221,0.311,0.579,15
4372,0.322,0.56,15
4373,-0.281,0.485,15
4374,0.865,0.686,15
4375,-0.293,0.509,15
4377,0.246,0.543,15
4378,-0.339,0.475,15
4379,0.01,0.561,15
4382,0.196,0.569,15
4385,0.246,0.543,15
10209,-0.917,0.487,15
10198,-1.337,0.491,15
10208,0.478,0.856,15
4392,0.311,0.579,15
10215,0.047,0.541,15
4395,-0.196,0.497,15
4403,0.246,0.543,15
10222,0.448,0.593,15
10229,0.311,0.579,15
4409,0.865,0.686,15
4411,0.865,0.686,15
4413,-0.752,0.513,15
4414,0.865,0.686,15
10200,0.311,0.579,15
10214,0.448,0.593,15
4422,0.865,0.686,15
10199,-0.751,0.477,15
4426,-1.64,0.49,15
10224,-0.752,0.513,15
10220,-0.604,0.474,15
4430,0.246,0.543,15
4433,-0.97,0.475,15
4435,0.865,0.686,15
4436,-0.311,0.516,15
4438,0.865,0.686,15
4439,0.04,0.651,15
10194,-1.274,0.465,15
4441,0.047,0.541,15
10226,-1.356,0.465,15
10212,0.322,0.56,15
4447,0.196,0.569,15
10228,-0.164,0.507,15
4449,-1.299,0.724,15
10219,0.322,0.56,15
4451,-0.159,0.538,15
4452,-0.854,0.482,15
4453,-0.198,0.507,15
4454,0.865,0.686,15
10225,-0.159,0.538,15
4458,-1.231,0.457,15
10195,0.232,0.605,15
4460,0.865,0.686,15
4461,-0.752,0.513,15
4466,0.865,0.686,15
4468,0.311,0.579,15
4469,-0.716,0.458,15
4470,0.068,0.532,15
4471,-0.304,0.495,15
4472,-0.175,0.523,15
4473,0.311,0.579,15
4474,-0.073,0.518,15
4476,-0.175,0.523,15
4478,0.214,0.536,15
10204,0.865,0.686,15
4483,-0.149,0.488,15
10234,-0.264,0.503,15
4490,0.865,0.686,15
10231,0.865,0.686,15
10196,0.448,0.593,15
10216,0.448,0.593,15
4497,-0.906,0.484,15
4499,-0.865,0.51,15
4500,-0.748,0.484,19
4502,0.865,0.686,19
4504,-0.715,0.484,19
4506,-0.231,0.496,19
4507,-0.906,0.478,19
4508,-0.737,0.476,19
4509,0.865,0.686,19
4510,0.743,0.724,19
4511,-0.321,0.488,19
4512,0.865,0.686,19
4514,0.311,0.579,19
4515,-0.971,0.457,19
4516,-1.307,0.457,19
4518,0.322,0.56,19
4519,-0.196,0.497,19
4520,0.448,0.593,19
4521,0.865,0.686,19
4522,0.214,0.536,19
4525,0.246,0.543,19
4528,0.214,0.536,19
4530,0.865,0.686,19
4531,0.865,0.686,19
4532,0.865,0.686,19
4534,-0.079,0.501,19
4535,0.448,0.593,19
4536,0.865,0.686,19
4538,-0.906,0.458,19
4539,-0.178,0.513,19
4540,0.865,0.686,19
4541,-1.288,0.493,19
4542,-0.003,0.515,19
4543,-0.003,0.515,19
4544,0.311,0.579,19
4545,-0.073,0.518,19
4547,0.865,0.686,19
4548,0.246,0.543,19
4550,-0.617,0.481,19
4551,0.322,0.56,19
4553,0.01,0.561,19
4554,-0.641,0.458,19
4555,-0.101,0.495,19
4556,0.865,0.686,19
4558,-0.741,0.503,19
4559,0.865,0.686,19
4560,-0.373,0.483,19
4562,0.448,0.593,19
4565,-2,0.525,19
4566,-0.637,0.495,19
10235,-0.304,0.495,19
4568,0.448,0.593,19
4569,-1.312,0.497,19
4570,0.865,0.686,19
4571,0.196,0.569,19
4574,0.322,0.56,19
4575,0.865,0.686,19
4576,0.865,0.686,19
4577,-2.277,0.567,19
4578,0.322,0.56,19
4581,-0.751,0.477,19
4582,0.448,0.593,19
4584,-0.423,0.481,19
4585,0.865,0.686,19
4586,0.176,0.549,19
4587,0.311,0.579,19
4588,0.176,0.549,19
4590,0.865,0.686,19
4591,-0.971,0.457,19
4592,-0.968,0.497,19
4593,-0.395,0.5,19
4595,0.865,0.686,19
4596,-0.389,0.503,19
4597,-0.657,0.458,19
4598,-1.505,0.485,19
4600,0.865,0.686,20
4602,0.448,0.593,20
4606,0.322,0.56,20
4607,0.865,0.686,20
4608,0.865,0.686,20
4610,0.448,0.593,20
4612,-0.384,0.506,20
4613,0.865,0.686,20
4614,0.865,0.686,20
4615,-0.826,0.479,20
4616,0.865,0.686,20
4618,0.865,0.686,20
4619,0.865,0.686,20
4620,0.865,0.686,20
4623,0.311,0.579,20
4625,-0.003,0.515,20
4626,0.865,0.686,20
4627,0.865,0.686,20
4628,0.865,0.686,20
4629,-2.277,0.567,20
4630,-0.29,0.526,20
4631,0.865,0.686,20
4632,-1.228,0.522,20
4633,-0.672,0.497,20
4634,0.246,0.543,20
4635,0.865,0.686,20
4636,-1.09,0.476,20
4638,-0.447,0.493,20
4639,-0.733,0.457,20
4640,0.865,0.686,20
4641,0.865,0.686,20
4643,-0.752,0.513,20
4644,-2.277,0.567,20
4645,-0.777,0.457,20
4646,-0.231,0.496,20
4647,-0.198,0.507,20
4648,0.196,0.569,20
4650,0.246,0.543,20
4651,-0.962,0.472,20
4652,-0.281,0.485,20
4653,-0.384,0.506,20
4654,0.448,0.593,20
4656,0.865,0.686,20
