ff_id,EXT15,EXT15_SE,city
2953,-0.842,0.491,9
2954,-0.008,0.454,9
2955,-2.058,0.639,9
2956,-0.71,0.5,9
2957,-1.605,0.586,9
2958,-0.913,0.5,9
2959,0.838,0.355,9
2960,0.95,0.324,9
2961,0.433,0.401,9
2962,0.049,0.417,9
2963,-0.683,0.455,9
2964,-0.586,0.461,9
2965,0.672,0.379,9
2966,-0.769,0.486,9
2968,-0.221,0.439,9
2969,-0.082,0.442,9
2970,0.254,0.427,9
2971,0.053,0.434,9
2972,-2.058,0.639,9
2973,1.908,0.271,9
2974,-0.236,0.463,9
2979,0.196,0.393,9
2980,1.049,0.323,9
2981,-1.605,0.586,9
2982,-0.813,0.482,9
10182,0.403,0.392,9
2986,1.003,0.321,10
2987,-0.6,0.456,10
2988,0.206,0.429,10
2989,0.815,0.353,10
2992,-0.6,0.456,10
2994,1.044,0.311,10
2995,-0.119,0.449,10
2997,1.28,0.297,10
2998,-2.058,0.639,10
2999,0.206,0.429,10
3002,-0.122,0.453,10
3003,0.761,0.348,10
3004,0.99,0.293,10
3005,0.754,0.358,10
3007,0.16,0.433,10
3008,-0.322,0.469,10
3009,0.342,0.395,10
3010,-0.757,0.51,10
3011,1.29,0.606,10
3012,-0.112,0.452,10
3014,0.442,0.395,10
3015,2.229,0.258,10
3016,-0.616,0.489,10
3017,-0.017,0.44,10
3018,0.637,0.363,10
3020,0.32,0.414,10
3021,-1.186,0.533,10
3022,-0.003,0.437,10
3023,-0.842,0.482,10
3024,0.32,0.427,10
3026,-1.149,0.527,10
3027,-2.058,0.639,10
3028,0.01,0.451,10
3029,0.864,0.337,10
3030,1.02,0.324,10
3031,0.865,0.346,10
3033,0.162,0.407,10
3034,0.429,0.381,10
3036,0.401,0.39,10
3037,0.411,0.321,10
3038,0.741,0.352,10
3039,-0.439,0.475,10
3040,-0.321,0.45,10
3041,-2.058,0.639,10
3042,-1.409,0.569,10
3043,-0.488,0.476,10
3044,0.403,0.427,10
3045,0.303,0.323,10
3046,-0.112,0.452,10
3047,0.897,0.348,10
3048,0.442,0.395,10
3049,1.293,0.29,10
3052,0.397,0.41,10
3053,-0.174,0.435,10
3054,-0.16,0.449,10
3055,-0.593,0.481,10
3056,-0.023,0.44,10
3058,0.339,0.417,10
3060,0.464,0.389,10
3061,0.776,0.363,10
3062,-1.737,0.588,10
3063,0.402,0.389,10
3064,0.29,0.415,10
3065,0.833,0.334,10
3066,0.494,0.407,10
3067,0.136,0.444,10
3068,-0.012,0.445,10
3071,-1.519,0.562,10
3072,1.062,0.327,10
3073,0.515,0.387,10
3075,-0.353,0.427,10
3076,-0.968,0.508,10
3079,-0.809,0.484,10
3081,0.041,0.438,10
3082,1.304,0.262,10
3083,1.691,0.275,10
3084,-0.234,0.447,10
3085,-1.432,0.564,10
3086,-0.096,0.428,10
3087,-1.095,0.533,10
3088,-1.201,0.535,10
3089,0.095,0.436,10
3090,0.653,0.359,10
3092,-0.53,0.472,10
3093,1.4,0.294,10
3095,0.141,0.43,10
3097,0.176,0.428,10
3098,-0.231,0.453,10
3099,1.016,0.268,10
3102,0.883,0.341,10
3107,-0.797,0.513,10
3108,-2.058,0.639,10
3109,0.356,0.393,10
3110,0.788,0.34,10
3111,-0.376,0.457,10
3112,0.176,0.419,10
3113,0.61,0.374,10
3114,0.667,0.38,10
3115,0.461,0.404,10
3116,-0.407,0.451,10
3117,-0.412,0.45,10
3118,0.05,0.437,10
3119,-0.611,0.462,10
3120,0.095,0.436,10
3122,0.755,0.351,10
3123,0.207,0.413,10
3124,0.216,0.426,10
3127,0.397,0.412,10
3128,-2.058,0.639,10
3130,0.457,0.401,10
3131,2.29,0.267,10
3132,0.977,0.326,10
3133,-0.366,0.454,10
3134,1.114,0.287,10
3135,0.205,0.414,10
3136,1.403,0.283,10
3138,0.82,0.355,10
3139,0.949,0.333,10
3142,0.196,0.408,10
3143,1.003,0.29,10
3144,0.172,0.402,10
3145,-0.381,0.456,10
3146,0.334,0.41,10
3147,-0.853,0.505,10
3148,-0.15,0.425,10
3150,-0.488,0.476,10
3151,0.485,0.396,10
3152,-0.438,0.478,10
3154,-0.412,0.445,10
3156,-0.257,0.444,10
3158,-0.302,0.469,10
3159,-0.739,0.486,10
3160,-0.664,0.468,10
3161,-0.234,0.447,10
3163,0.771,0.356,10
3164,-0.958,0.501,10
3165,-1.75,0.591,10
3167,-0.607,0.481,10
3168,0.073,0.435,10
3169,-0.488,0.476,10
3170,-0.551,0.456,10
3171,-0.482,0.453,10
3172,0.999,0.297,10
3173,-0.144,0.428,10
3174,-1.007,0.513,10
3175,-2.058,0.639,10
3180,1.564,0.267,10
3181,-1.794,0.601,10
3183,0.373,0.402,10
3184,-0.618,0.481,10
3185,-0.493,0.454,10
3186,-1.54,0.564,10
3187,-1.023,0.502,10
3190,0.541,0.357,10
3191,-0.883,0.497,10
3192,-0.978,0.519,10
3193,-1.023,0.502,10
3194,0.206,0.429,10
3195,-1.354,0.544,10
3196,0.626,0.346,10
3197,0.529,0.394,10
3198,-0.341,0.45,10
3199,0.365,0.415,10
3200,1.367,0.294,10
3201,1.024,0.32,10
3202,-0.678,0.503,10
3203,0.613,0.387,10
3204,1.258,0.279,10
3206,-1.484,0.555,10
3207,-1.484,0.555,10
3209,-0.111,0.441,10
3210,0.223,0.423,10
3212,0.693,0.365,10
3213,1.012,0.337,10
3214,0.979,0.322,10
3217,0.344,0.407,10
3218,-0.461,0.483,10
3219,-1.149,0.527,10
3220,0.016,0.431,10
3221,0.885,0.338,10
3222,1.764,0.272,10
3223,0.528,0.369,10
3225,-0.758,0.493,10
3226,0.406,0.392,10
3227,-0.431,0.479,10
3228,1.408,0.274,10
3230,0.474,0.404,10
3231,-0.898,0.477,10
3232,-0.86,0.482,10
3233,0.256,0.417,10
3234,-0.607,0.481,10
3235,-1.53,0.564,10
3236,0.603,0.381,10
3238,-0.351,0.47,10
3240,1.772,0.273,10
3242,0.485,0.402,10
3243,-0.026,0.454,10
3244,1.04,0.314,10
3247,-0.969,0.519,10
3248,0.97,0.328,10
3249,1.17,0.297,10
3252,-1.208,0.52,10
3253,-1.354,0.544,10
3254,0.085,0.419,10
3255,0.088,0.437,10
3256,-0.419,0.455,10
3257,0.818,0.36,10
3258,-0.522,0.43,10
3259,1.694,0.256,10
3260,0.38,0.377,10
3261,1.019,0.324,10
3264,-0.883,0.518,10
3265,-0.289,0.458,10
3266,0.334,0.414,10
3268,-0.885,0.516,10
3269,0.663,0.369,10
3271,-0.021,0.439,10
3272,-0.118,0.443,10
3274,-1.362,0.555,10
3275,-0.892,0.496,10
3276,0.646,0.371,10
3278,-2.058,0.639,10
3279,-0.061,0.426,10
3280,0.755,0.313,10
3281,-1.069,0.514,10
3282,1.05,0.286,10
3283,-0.286,0.454,10
3284,-0.769,0.486,10
3285,0.763,0.339,10
3286,-0.689,0.489,10
3287,-0.458,0.475,10
3288,-0.475,0.453,10
3289,-0.853,0.505,10
3291,0.532,0.397,10
3292,-2.058,0.639,10
3294,1.139,0.278,10
3296,-0.118,0.443,10
3297,-0.476,0.484,10
3298,0.369,0.373,10
3299,-1.246,0.506,10
3301,0.474,0.404,10
3302,-0.009,0.456,10
3305,2.031,0.259,10
3306,-1.341,0.553,10
3307,0.623,0.372,10
3308,-0.883,0.518,10
3310,1.137,0.311,10
3311,-0.224,0.467,10
3312,-0.348,0.451,10
3313,0.818,0.36,10
3314,1.123,0.317,10
3315,0.55,0.396,10
3316,-0.584,0.468,10
3318,1.228,0.299,10
3319,0.366,0.388,10
3321,-1.519,0.562,10
3322,-1.552,0.566,10
3323,0.871,0.29,10
3324,0.206,0.429,10
3325,-0.059,0.435,10
3326,-0.234,0.447,10
3327,0.88,0.332,10
3328,0.191,0.415,10
3330,-0.064,0.442,10
3331,-0.446,0.457,10
3332,1.285,0.268,11
3335,-0.916,0.505,11
3336,-0.757,0.485,11
3340,0.041,0.438,11
3342,-1.314,0.536,11
3344,-0.693,0.487,11
3345,-1.121,0.527,11
3346,-1.552,0.566,11
3347,0.821,0.346,11
3350,0.044,0.466,11
3352,-2.058,0.639,11
3354,-0.073,0.443,11
3356,0.906,0.35,11
3357,0.543,0.368,11
3358,-0.378,0.48,11
3360,-0.433,0.473,11
3361,0.798,0.363,11
3362,1.24,0.288,11
3364,1.046,0.316,11
3366,1.372,0.265,11
3372,2.804,0.287,11
3374,0.817,0.308,11
3375,-1.262,0.552,11
3377,1.106,0.32,11
3378,-1.23,0.535,11
3381,0.498,0.382,11
3382,0.787,0.364,11
3384,0.688,0.367,11
3386,-1.008,0.528,11
3387,-1.409,0.569,11
3388,1.14,0.31,11
3389,0.494,0.407,11
3390,-1.432,0.564,11
3397,0.513,0.384,11
3398,0.351,0.403,11
3402,0.041,0.438,11
3404,-0.029,0.448,11
3405,0.451,0.391,11
3406,1.146,0.355,11
3407,0.001,0.433,11
3408,-0.756,0.484,11
3411,0.06,0.441,11
3412,0.157,0.44,11
3414,-1.126,0.521,11
3415,-0.791,0.481,11
3416,-0.141,0.451,11
3418,0.015,0.45,11
3419,0.539,0.391,11
3420,-2.058,0.639,11
3422,0.611,0.382,11
3423,-0.234,0.447,11
3424,-1.212,0.544,11
3425,1.076,0.322,11
3427,-0.224,0.453,11
3428,0.963,0.268,11
3429,0.071,0.43,11
3430,-0.552,0.49,11
3432,-0.303,0.478,11
3433,1.623,0.281,11
3434,-0.413,0.456,11
3435,1.122,0.283,11
3437,0.524,0.396,11
3438,0.397,0.412,11
3439,0.352,0.417,11
3440,0.252,0.417,11
3441,-0.769,0.486,11
3443,0.886,0.342,11
3445,0.886,0.308,11
3446,1.025,0.323,11
3448,0.43,0.395,11
3450,0.437,0.413,11
3451,-0.812,0.51,11
3455,-1.238,0.505,11
3457,1.303,0.297,11
3458,-1.253,0.538,11
3460,0.917,0.341,11
3461,-0.503,0.465,11
3462,1.51,0.291,11
3463,-1.53,0.564,11
3464,0.897,0.348,11
3465,0.122,0.438,11
3466,0.549,0.368,11
3469,-0.252,0.447,11
3516,-0.493,0.454,11
3519,0.502,0.399,11
3520,0.53,0.384,11
3521,0.72,0.371,11
3522,-0.048,0.456,11
3523,0.202,0.426,11
3525,0.684,0.356,11
3526,-0.891,0.491,11
3528,-0.88,0.516,11
3531,0.044,0.432,11
3532,-0.042,0.446,11
3534,0.302,0.393,11
3535,0.166,0.404,11
3536,0.871,0.345,11
3537,1.211,0.304,11
3538,0.928,0.339,11
3539,-0.287,0.472,11
3540,-0.748,0.485,11
3541,-0.118,0.463,11
3544,0.049,0.444,11
3546,0.056,0.404,11
3548,-1.295,0.554,11
3549,-0.274,0.472,11
3551,-2.058,0.639,11
3553,0.312,0.42,11
3554,-2.058,0.639,11
3555,0.687,0.37,11
3556,-0.768,0.492,11
3557,0.403,0.409,11
3558,-0.152,0.438,11
3559,1.371,0.274,11
3560,-0.23,0.467,11
3561,-0.326,0.431,11
3563,0.539,0.391,11
3564,-0.104,0.461,11
3565,0.206,0.429,11
3566,0.929,0.33,11
3570,0.308,0.422,11
3571,-0.475,0.453,11
3572,0.952,0.312,11
3573,0.722,0.361,11
3575,-0.461,0.483,11
3576,-0.077,0.441,11
3577,-0.289,0.458,11
3578,0.352,0.417,11
3579,0.169,0.413,11
3582,-0.497,0.478,11
3583,-0.237,0.443,11
3584,-1.213,0.546,11
3585,-0.444,0.457,11
3587,-0.497,0.461,11
3588,0.659,0.382,11
3589,0.651,0.381,11
3590,1.073,0.259,11
3591,0.397,0.412,11
3594,0.02,0.448,11
3595,-0.883,0.518,11
3596,0.67,0.358,11
3597,-1.262,0.527,11
3598,0.088,0.437,11
3599,-0.351,0.47,11
3600,-1.14,0.519,11
3601,0.485,0.402,11
3602,-0.477,0.459,11
3604,0.915,0.329,11
3607,-0.176,0.463,11
3610,-0.05,0.434,11
3611,-0.302,0.469,11
3615,1.501,0.281,11
3616,0.005,0.445,11
3619,-1.049,0.508,11
3620,0.631,0.302,11
3622,-0.066,0.435,11
3624,-0.892,0.496,11
3625,-0.419,0.474,11
3626,-1.819,0.603,11
3627,0.206,0.429,11
3630,-1.007,0.513,11
3631,-1.819,0.603,11
3634,-0.757,0.485,11
3635,-1.409,0.569,11
3636,1.821,0.27,11
3637,-0.375,0.451,11
3638,-0.049,0.44,11
3639,-1.295,0.554,11
3640,0.452,0.407,11
3642,0.063,0.437,11
3643,-0.351,0.47,11
3644,0.124,0.426,11
3646,0.345,0.404,11
3647,-1.011,0.52,11
3650,0.453,0.385,11
3651,-0.439,0.475,11
3653,0.791,0.359,11
3654,-0.025,0.442,11
10193,0.192,0.429,11
3658,0.051,0.43,11
3661,0.777,0.309,11
3662,0.432,0.401,11
3663,0.534,0.372,11
3666,0.429,0.396,11
3667,0.325,0.42,11
3671,0.029,0.427,11
3673,-0.629,0.481,11
3674,0.408,0.394,11
3716,0.111,0.418,14
3717,-1.208,0.52,14
3718,-0.769,0.486,14
3719,0.26,0.433,14
3720,-0.428,0.453,14
3722,-0.368,0.45,14
3723,-0.629,0.462,14
3724,0.373,0.393,14
3725,0.553,0.384,14
3726,0.334,0.414,14
3727,-0.516,0.478,14
3728,0.241,0.424,14
3729,-0.672,0.474,14
3730,-0.286,0.454,14
3732,-1.75,0.591,14
3733,-1.75,0.591,14
3735,2.282,0.276,14
3736,0.607,0.384,14
3737,-0.418,0.463,14
3738,1.736,0.275,14
3739,0.675,0.372,14
3741,0.885,0.337,14
3742,0.885,0.33,14
3743,-1.21,0.536,14
3744,0.299,0.409,14
3747,-0.515,0.488,14
3750,-2.058,0.639,14
3751,2.222,0.264,14
3754,0.378,0.406,14
3755,0.038,0.434,14
3756,0.01,0.451,14
3757,-1.262,0.552,14
3758,0.312,0.392,14
3759,1.14,0.302,14
3760,-0.064,0.44,14
3762,-0.189,0.413,14
3763,-1.149,0.527,14
3765,-1.051,0.513,14
3766,0.206,0.429,14
3767,0.778,0.367,14
3768,0.122,0.438,14
3769,-0.16,0.449,14
3770,0.334,0.414,14
3771,-0.762,0.491,14
3772,-0.405,0.442,14
3776,0.429,0.407,14
3777,0.1,0.436,14
3778,-0.131,0.446,14
3779,0.659,0.382,14
3782,-0.176,0.463,14
3783,0.26,0.433,14
3785,-0.303,0.449,14
3786,-0.115,0.402,14
3787,-1.359,0.563,14
3788,0.81,0.357,14
3789,-0.502,0.452,14
3790,-2.058,0.639,14
3791,0.813,0.301,14
3792,1.131,0.315,14
3793,0.039,0.431,14
3794,1.29,0.266,14
3796,-0.29,0.465,14
3798,-1.53,0.564,14
3799,-1.14,0.519,14
3801,1.012,0.337,14
3802,-1.75,0.591,14
3803,0.66,0.361,14
3804,0.464,0.406,14
3805,-1.083,0.504,14
3806,1.065,0.31,14
3808,-0.222,0.455,14
3809,0.02,0.424,14
3811,-0.427,0.474,14
3812,0.246,0.403,14
3813,-0.155,0.444,14
3814,1.434,0.263,14
3815,-0.209,0.445,14
3816,-0.552,0.484,14
3817,-0.031,0.444,14
3818,-0.555,0.456,13
3820,0.127,0.412,13
3821,-1.794,0.601,13
3822,-0.891,0.491,13
3823,0.417,0.399,13
3824,-1.54,0.564,13
3826,-0.891,0.491,13
3829,-1.212,0.544,13
3832,0.09,0.34,13
3833,-0.508,0.456,13
3834,1.175,0.267,13
3837,-0.976,0.49,13
3838,-0.57,0.449,13
3840,0.433,0.404,13
3842,-0.325,0.454,13
3844,1.117,0.309,13
3845,0.705,0.366,13
3846,0.139,0.39,13
3848,-1.737,0.588,13
3849,0.244,0.386,13
3850,-0.416,0.456,13
3851,-0.618,0.481,13
3852,-0.846,0.518,13
3853,0.177,0.424,13
3854,0.347,0.381,13
3855,-0.039,0.435,13
3857,-0.224,0.436,13
3858,-0.277,0.459,13
3860,0.356,0.39,13
3861,1.112,0.317,13
3862,0.756,0.353,13
3865,0.522,0.387,13
3866,-0.914,0.498,13
3868,0.041,0.438,13
3869,-0.38,0.461,13
3870,-1.737,0.588,13
3871,0.329,0.42,13
3872,1.257,0.267,13
3873,0.41,0.41,13
3874,-0.879,0.5,13
3875,-0.583,0.477,13
3876,-0.332,0.48,13
3877,-0.757,0.485,13
3878,-0.214,0.439,13
3879,-1.257,0.552,13
3880,0.327,0.406,13
3882,0.818,0.341,13
3883,-1.098,0.522,13
3884,0.306,0.421,13
3885,0.827,0.336,13
3887,0.983,0.292,13
3889,-1.344,0.542,13
3890,-1.055,0.527,13
3891,-0.589,0.493,13
3893,1.246,0.29,13
3894,0.9,0.3,13
3895,1.05,0.315,13
3896,-0.112,0.452,13
3897,0.329,0.41,13
3898,-0.911,0.502,13
3899,-1.399,0.557,13
3902,0.276,0.406,13
3903,-0.511,0.487,13
3904,-0.124,0.448,13
3905,1.692,0.252,13
3906,1.059,0.315,13
3907,-1.182,0.515,13
3909,0.109,0.419,13
3911,-1.176,0.543,13
3912,-0.059,0.42,13
3914,0.979,0.322,13
3915,-0.497,0.484,13
3916,-0.503,0.446,13
3917,-0.227,0.459,12
3918,-1.344,0.542,12
3919,-0.38,0.439,12
3920,0.87,0.27,12
3921,-0.769,0.486,12
3922,-0.303,0.448,12
3924,-1.071,0.507,12
3926,0.19,0.42,12
3928,0.206,0.429,12
3929,0.297,0.411,12
3930,-0.252,0.447,12
3931,-0.789,0.469,12
3932,-1.14,0.519,12
3933,2.038,0.261,12
3934,0.348,0.399,12
3937,0.99,0.328,12
3939,-0.651,0.489,12
3940,-0.21,0.426,12
3944,-1.176,0.543,12
3945,0.568,0.385,12
3946,-0.101,0.457,12
3947,0.485,0.402,12
3949,0.453,0.402,12
3951,-0.051,0.445,12
3955,-0.769,0.486,12
3956,1.629,0.27,12
3957,-0.241,0.448,12
3962,0.334,0.414,12
3963,-0.08,0.443,12
3966,-1.089,0.52,12
3970,-0.018,0.42,12
3973,-0.872,0.506,12
3975,0.531,0.375,12
3976,0.692,0.312,12
3977,0.206,0.429,12
3979,-0.824,0.501,12
3983,-0.456,0.473,12
3985,0.181,0.412,12
3986,0.736,0.303,12
3987,-0.701,0.499,12
3990,-0.188,0.446,12
3991,0.181,0.418,12
3992,0.778,0.367,12
3993,2.01,0.262,12
3997,-0.431,0.479,12
3998,0.156,0.407,12
3999,-1.542,0.574,12
4003,-0.331,0.451,12
4005,0.806,0.35,12
4006,0.124,0.426,12
4008,-0.661,0.5,12
4009,-0.12,0.46,12
4011,-1.29,0.511,12
4013,-0.351,0.47,12
4015,-0.425,0.452,12
4017,0.702,0.317,12
4018,0.277,0.405,12
4019,0.372,0.395,12
4021,0.686,0.342,12
4022,-0.508,0.473,12
4024,0.541,0.386,12
4025,1.422,0.264,12
4034,-0.311,0.455,12
4036,-0.814,0.482,12
4037,0.063,0.431,12
4038,-0.63,0.463,12
4039,-0.629,0.481,12
4040,-0.93,0.514,12
4041,-0.618,0.481,12
4042,1.023,0.332,12
4044,0.916,0.298,12
4045,-0.753,0.495,12
4052,0.602,0.38,12
4058,-0.411,0.478,12
4059,1.605,0.281,12
4061,0.371,0.409,12
4062,-2.058,0.639,12
4064,-0.368,0.45,12
4066,-1.095,0.533,12
4067,-0.857,0.478,12
4068,-0.824,0.507,12
4069,-0.358,0.451,12
4071,0.498,0.406,12
4074,-0.358,0.45,12
4075,-2.058,0.639,12
4076,-0.012,0.445,12
4079,-0.197,0.446,12
4080,-0.497,0.461,12
4081,-0.954,0.484,12
4082,-0.469,0.488,12
4083,0.077,0.436,12
4084,1.168,0.27,12
4086,-0.935,0.502,12
4087,-0.374,0.474,12
4089,-0.05,0.448,12
4090,-2.058,0.639,12
4091,0.513,0.397,12
4092,-0.314,0.475,12
4093,0.805,0.359,12
4095,2.051,0.258,12
4096,-0.747,0.466,12
4097,0.505,0.384,12
4098,-0.741,0.465,12
4102,0.1,0.406,12
4103,0.096,0.416,12
4105,-0.911,0.502,12
4106,-2.058,0.639,12
4107,-0.08,0.443,12
4109,0.788,0.337,12
4110,0.771,0.366,12
4113,-0.186,0.447,12
4114,-0.914,0.498,12
4115,1.54,0.263,12
4116,0.534,0.372,12
4117,-0.589,0.46,12
4118,0.309,0.388,12
4120,1.545,0.261,12
4121,-1.605,0.586,12
4124,0.851,0.346,12
4125,-1.028,0.508,12
4126,-1.174,0.529,12
4127,2.086,0.254,12
4128,-0.05,0.447,12
4129,0,0.443,12
4130,0.781,0.269,12
4131,0.13,0.428,12
4133,-0.155,0.444,12
4134,0.996,0.315,12
4135,0.351,0.409,12
4136,0.365,0.415,12
4137,-0.071,0.443,12
4138,-0.867,0.503,12
4141,1.637,0.269,12
4143,-0.799,0.492,12
4144,0.37,0.411,12
4145,0.104,0.435,12
4146,-1.605,0.586,12
4148,0.886,0.298,12
4149,0.112,0.425,12
4150,-1.073,0.494,12
4152,0.05,0.438,12
4153,-0.351,0.47,12
4155,0.18,0.445,12
4157,0.806,0.34,12
4158,0.229,0.422,12
4160,-0.148,0.46,12
4161,-0.598,0.48,12
4163,-0.548,0.46,12
4164,0.957,0.299,12
4166,-0.461,0.483,12
4168,-0.118,0.443,12
4169,-0.684,0.47,12
4170,-0.116,0.436,12
4171,-0.6,0.456,12
4172,-0.3,0.447,12
4173,0.324,0.422,12
4174,-0.021,0.419,12
4175,0.542,0.395,12
4176,-0.311,0.45,12
4177,0.253,0.418,12
4178,-1.04,0.503,12
4180,-0.757,0.485,12
4182,1.039,0.327,12
4183,0.009,0.443,12
4184,-0.241,0.448,12
4187,-0.436,0.444,12
4188,-0.765,0.472,12
4189,0.065,0.435,12
4191,0.978,0.324,12
4192,-0.954,0.525,12
4194,1.642,0.276,12
4196,0.433,0.401,12
4197,0.103,0.429,12
4198,-0.214,0.456,12
4199,-0.993,0.512,12
4200,0.81,0.34,12
4201,-1.75,0.591,12
4202,-0.306,0.448,12
4203,-0.196,0.45,12
4204,-0.494,0.462,12
4207,0.312,0.414,12
4208,-0.008,0.454,12
4209,0.49,0.385,12
4210,1.403,0.266,12
4211,0.426,0.404,12
4212,-0.757,0.485,12
4213,-0.463,0.46,12
4214,-1.262,0.527,12
4215,-0.447,0.464,12
4217,-0.724,0.463,12
4220,0.041,0.438,12
4221,0.594,0.369,12
4222,0.516,0.393,12
4224,-0.584,0.488,12
4226,0.94,0.306,12
4229,-0.403,0.478,12
4233,0.662,0.369,12
4235,1.45,0.278,12
4238,0.666,0.374,12
4241,0.551,0.382,12
4242,-0.769,0.486,12
4243,-0.629,0.481,12
10134,0.107,0.432,17
10091,0.609,0.359,17
10105,-1.54,0.564,17
10150,-0.368,0.45,17
4251,0.073,0.435,17
4253,-0.239,0.457,17
4254,-0.439,0.475,17
10094,-1.394,0.538,17
4256,-0.071,0.443,17
10166,-0.598,0.48,17
10118,-0.482,0.453,17
4260,-1.359,0.563,17
4262,-0.303,0.449,17
4263,-1.339,0.55,17
4264,-0.851,0.496,17
10111,0.883,0.325,17
4267,1.041,0.331,17
10181,-0.465,0.454,17
10108,1.385,0.273,17
4270,0.192,0.395,17
4272,-0.184,0.467,17
4275,-0.145,0.454,17
4276,-0.376,0.457,17
4277,0.06,0.428,17
10119,-1.262,0.552,17
10163,0.652,0.369,17
10133,1.147,0.28,17
4281,0.988,0.335,17
10123,0.334,0.414,17
10143,-0.161,0.427,17
10180,1.666,0.274,17
10160,0.623,0.381,17
4286,-0.217,0.445,17
4287,-0.613,0.481,17
10158,-0.08,0.443,17
10097,0.298,0.406,17
10113,0.55,0.395,17
4291,0.204,0.417,17
10106,0.817,0.341,17
4293,0.123,0.443,17
4294,-0.278,0.459,17
4296,-0.179,0.446,17
10135,-0.636,0.473,17
4299,0.463,0.397,17
10174,0.797,0.355,17
4301,0.339,0.417,17
4302,0.442,0.395,17
4304,-0.482,0.453,17
10203,-0.768,0.47,17
4307,-0.739,0.486,17
4308,0.206,0.429,17
4309,0.776,0.363,17
4310,-0.181,0.444,17
10102,0.132,0.431,17
10138,-0.18,0.443,17
4315,0.608,0.318,17
10175,-0.239,0.457,17
4318,0.782,0.351,17
4319,-1.079,0.528,17
4321,-0.614,0.461,17
10171,0.206,0.429,17
10129,-0.656,0.475,17
10157,0.486,0.39,17
10156,-0.517,0.491,17
10227,-0.435,0.458,17
10112,0.201,0.428,17
10147,2.196,0.26,17
10124,0.764,0.31,17
4332,0.444,0.375,17
4334,-0.239,0.457,17
10139,-0.797,0.513,17
10122,1.557,0.264,17
10179,0.016,0.44,17
10140,0.164,0.419,17
10132,0.783,0.351,17
4340,-0.112,0.452,17
4341,1.267,0.306,17
4342,-0.444,0.457,17
10167,0.053,0.41,17
10161,0.971,0.334,17
4345,-0.163,0.442,15
4346,-0.291,0.468,15
4347,1.046,0.327,15
4348,0.433,0.401,15
4349,-2.058,0.639,15
10202,-1.649,0.591,15
10192,-0.867,0.503,15
4353,0.414,0.386,15
4354,0.298,0.407,15
4355,0.07,0.443,15
10232,-0.186,0.447,15
4357,0.663,0.382,15
4358,-0.475,0.453,15
4360,-0.41,0.465,15
10206,-1.253,0.538,15
4363,0.63,0.384,15
10211,-0.201,0.453,15
10207,-0.183,0.458,15
4366,0.227,0.427,15
10230,0.912,0.268,15
4369,1.093,0.318,15
10205,-0.769,0.486,15
10221,-0.303,0.464,15
4372,0.326,0.423,15
4373,-0.684,0.466,15
4374,-1.797,0.607,15
4375,1.135,0.305,15
4378,-0.252,0.47,15
4379,-1.217,0.521,15
4382,-0.874,0.507,15
10223,0.275,0.417,15
4385,-2.058,0.639,15
10209,1.041,0.329,15
10198,1.494,0.28,15
10208,-0.176,0.463,15
4392,-2.058,0.639,15
10215,-0.176,0.463,15
4395,0.206,0.429,15
4403,1.384,0.286,15
4404,0.032,0.566,15
10222,-1.605,0.586,15
10229,1.116,0.315,15
4409,1.024,0.297,15
4412,-0.185,0.455,15
4413,-1.354,0.544,15
4414,-1.737,0.588,15
10200,0.476,0.398,15
10214,0.806,0.352,15
4422,0.052,0.424,15
10199,-0.509,0.45,15
4426,1.373,0.29,15
10224,1.269,0.303,15
10220,0.935,0.27,15
4430,-0.044,0.442,15
4433,0.502,0.378,15
4435,0.988,0.278,15
4436,1.277,0.283,15
4438,-0.739,0.486,15
4439,0.631,0.37,15
10194,-0.54,0.483,15
4441,-1.344,0.542,15
4442,0.468,0.407,15
10226,0.594,0.375,15
10212,0.253,0.387,15
4446,-0.071,0.443,15
10228,0.206,0.429,15
4449,-0.197,0.446,15
10219,0.911,0.329,15
4451,-0.144,0.45,15
4452,0.025,0.431,15
4453,0.912,0.348,15
4454,-0.132,0.441,15
10225,-0.406,0.457,15
10195,0.632,0.382,15
4460,-0.31,0.47,15
4461,-0.037,0.427,15
4463,0.821,0.33,15
4466,-0.118,0.443,15
4468,-0.883,0.518,15
4469,-0.691,0.478,15
4470,-0.381,0.455,15
4471,0.106,0.41,15
4472,-0.678,0.503,15
4473,0.746,0.345,15
4476,0.271,0.426,15
4478,-0.224,0.447,15
4479,-1.344,0.542,15
4480,-0.081,0.428,15
10204,-1.649,0.591,15
4483,-0.368,0.45,15
4484,-1.012,0.521,15
10234,0.177,0.424,15
4489,0.502,0.388,15
4490,0.882,0.349,15
4491,0.041,0.438,15
10231,-1.295,0.554,15
4493,-1.298,0.537,15
10196,-1.425,0.543,15
10216,-1.011,0.52,15
4496,-2.058,0.639,15
4497,0.433,0.401,15
4499,0.254,0.425,15
4500,-1.176,0.54,19
4501,0.478,0.397,19
4502,-0.934,0.485,19
4504,-1.201,0.535,19
4506,-1.38,0.535,19
4507,1.017,0.262,19
4508,-0.785,0.497,19
4509,0.244,0.405,19
4510,-0.234,0.447,19
4511,-0.635,0.481,19
4512,-0.862,0.513,19
4514,0.917,0.344,19
4515,0.852,0.337,19
4516,-0.223,0.455,19
4518,-1.007,0.513,19
4519,-0.08,0.443,19
4520,-0.241,0.448,19
4521,-0.214,0.447,19
4522,1.406,0.275,19
4525,-0.317,0.441,19
