ff_id,SC15,SC15_SE,city
2972,0.009,0.506,9
2973,-1.153,0.469,9
2974,0.251,0.52,9
2979,0.912,0.655,9
2980,0.912,0.655,9
2981,0.912,0.655,9
2982,0.912,0.655,9
10182,0.009,0.506,9
2986,-0.079,0.491,10
2987,-0.079,0.491,10
2988,-0.773,0.471,10
2989,-2.655,0.542,10
2992,-0.393,0.478,10
2994,0.42,0.55,10
2995,0.352,0.548,10
2997,-0.473,0.473,10
2998,0.912,0.655,10
2999,0.912,0.655,10
3002,0.912,0.655,10
3003,-0.393,0.478,10
3004,-2.295,0.508,10
3005,-0.678,0.463,10
3007,-0.558,0.469,10
3008,-0.124,0.495,10
3009,0.251,0.52,10
3010,-0.515,0.476,10
3011,-0.124,0.495,10
3012,0.912,0.655,10
3014,-0.059,0.49,10
3015,-0.204,0.485,10
3016,0.912,0.655,10
3017,0.912,0.655,10
3018,-0.124,0.495,10
3020,-0.019,0.51,10
3021,0.912,0.655,10
3022,0.009,0.506,10
3023,0.912,0.655,10
3024,0.912,0.655,10
3026,0.912,0.655,10
3027,0.912,0.655,10
3028,0.912,0.655,10
3029,-0.019,0.51,10
3030,-0.995,0.474,10
3031,-0.019,0.51,10
3033,-0.515,0.476,10
3034,-1.023,0.462,10
3036,-1.385,0.461,10
3037,0.009,0.506,10
3038,0.23,0.519,10
3039,-0.461,0.472,10
3040,0.352,0.548,10
3041,0.912,0.655,10
3042,-2.059,0.482,10
3043,-0.932,0.468,10
3044,-0.226,0.502,10
3045,0.352,0.548,10
3046,0.912,0.655,10
3047,0.912,0.655,10
3048,-0.124,0.495,10
3049,0.352,0.548,10
3052,0.352,0.548,10
3053,-0.108,0.491,10
3054,0.352,0.548,10
3055,0.912,0.655,10
3056,-1.624,0.463,10
3058,-0.637,0.481,10
3060,-0.145,0.496,10
3061,-0.773,0.471,10
3062,-1.184,0.457,10
3063,-1.304,0.46,10
3064,-0.816,0.467,10
3065,-0.059,0.49,10
3066,0.352,0.548,10
3067,0.42,0.55,10
3068,0.009,0.506,10
3071,0.009,0.506,10
3072,-0.145,0.496,10
3073,-1.02,0.476,10
3075,-1.859,0.449,10
3076,-0.204,0.485,10
3079,-1.763,0.471,10
3081,-0.865,0.466,10
3082,-1.325,0.466,10
3083,0.352,0.548,10
3084,0.251,0.52,10
3085,0.352,0.548,10
3086,-1.036,0.46,10
3087,0.912,0.655,10
3088,-0.533,0.48,10
3089,0.352,0.548,10
3090,-0.533,0.48,10
3092,-0.773,0.471,10
3093,0.23,0.519,10
3095,-1.02,0.476,10
3096,-0.9,0.467,10
3097,0.912,0.655,10
3098,-0.204,0.485,10
3099,-0.186,0.489,10
3102,-0.145,0.496,10
3107,0.912,0.655,10
3108,0.352,0.548,10
3109,0.352,0.548,10
3110,-0.414,0.479,10
3111,-0.204,0.485,10
3112,-0.802,0.469,10
3113,-1.31,0.451,10
3114,-0.461,0.472,10
3115,-0.145,0.496,10
3116,-1.78,0.443,10
3117,0.912,0.655,10
3118,-0.773,0.471,10
3119,0.912,0.655,10
3120,0.352,0.548,10
3122,0.251,0.52,10
3123,0.352,0.548,10
3124,0.352,0.548,10
3127,0.912,0.655,10
3128,0.912,0.655,10
3130,-0.816,0.467,10
3131,-0.773,0.471,10
3132,0.23,0.519,10
3133,0.352,0.548,10
3134,0.251,0.52,10
3135,0.23,0.519,10
3136,-1.018,0.464,10
3138,-1.02,0.476,10
3139,0.912,0.655,10
3142,-1.02,0.476,10
3143,-1.207,0.471,10
3144,-0.686,0.467,10
3145,-0.204,0.485,10
3146,-0.932,0.468,10
3147,0.912,0.655,10
3148,0.352,0.548,10
3150,-0.124,0.495,10
3151,-0.059,0.49,10
3152,0.912,0.655,10
3154,-0.773,0.471,10
3156,0.912,0.655,10
3158,0.23,0.519,10
3159,-0.124,0.495,10
3160,0.912,0.655,10
3161,0.912,0.655,10
3163,-1.243,0.471,10
3164,-1.23,0.456,10
3165,0.352,0.548,10
3167,0.352,0.548,10
3168,-0.145,0.496,10
3169,0.912,0.655,10
3170,0.912,0.655,10
3171,0.912,0.655,10
3172,0.23,0.519,10
3173,-0.533,0.48,10
3174,-0.124,0.495,10
3175,0.912,0.655,10
3180,-0.533,0.48,10
3181,0.23,0.519,10
3183,-0.414,0.479,10
3184,-0.145,0.496,10
3185,-0.124,0.495,10
3186,0.912,0.655,10
3187,0.912,0.655,10
3190,-1.053,0.471,10
3191,0.912,0.655,10
3192,-0.124,0.495,10
3194,0.912,0.655,10
3195,0.912,0.655,10
3196,0.251,0.52,10
3197,-0.461,0.472,10
3198,-0.079,0.491,10
3199,0.912,0.655,10
3200,0.42,0.55,10
3201,-0.636,0.48,10
3202,-0.226,0.502,10
3203,0.352,0.548,10
3204,0.23,0.519,10
3206,-1.703,0.458,10
3207,0.912,0.655,10
3209,-0.444,0.47,10
3210,-0.059,0.49,10
3212,-0.145,0.496,10
3213,0.912,0.655,10
3214,-1.217,0.468,10
3217,-0.079,0.491,10
3218,-0.515,0.476,10
3219,-1.763,0.471,10
3220,0.352,0.548,10
3221,-1.023,0.462,10
3222,-1.036,0.46,10
3223,-0.019,0.51,10
3225,-0.145,0.496,10
3226,0.23,0.519,10
3227,0.912,0.655,10
3228,-0.393,0.478,10
3230,-0.124,0.495,10
3231,-0.995,0.474,10
3232,0.912,0.655,10
3233,0.251,0.52,10
3234,-0.124,0.495,10
3235,-0.145,0.496,10
3236,0.912,0.655,10
3238,-0.773,0.471,10
3240,-1.449,0.448,10
3242,-0.204,0.485,10
3243,0.912,0.655,10
3244,-1.766,0.473,10
3247,0.352,0.548,10
3248,-0.623,0.468,10
3249,-0.802,0.469,10
3252,0.912,0.655,10
3253,-0.533,0.48,10
3254,0.42,0.55,10
3255,0.912,0.655,10
3256,-0.108,0.491,10
3257,-0.423,0.478,10
3258,-0.773,0.471,10
3259,0.912,0.655,10
3260,-0.204,0.485,10
3261,-0.204,0.485,10
3264,-0.637,0.481,10
3265,0.912,0.655,10
3266,0.23,0.519,10
3268,-1.252,0.463,10
3269,0.42,0.55,10
3271,-0.079,0.491,10
3272,0.912,0.655,10
3274,-0.802,0.469,10
3275,0.912,0.655,10
3276,-0.832,0.458,10
3278,0.912,0.655,10
3279,0.352,0.548,10
3280,0.251,0.52,10
3281,0.912,0.655,10
3283,0.009,0.506,10
3284,0.251,0.52,10
3285,0.42,0.55,10
3286,-0.079,0.491,10
3287,0.352,0.548,10
3288,0.912,0.655,10
3289,0.251,0.52,10
3291,0.912,0.655,10
3292,-0.533,0.48,10
3294,-0.393,0.478,10
3296,0.912,0.655,10
3297,0.912,0.655,10
3298,-0.865,0.466,10
3299,-0.124,0.495,10
3301,0.23,0.519,10
3302,0.912,0.655,10
3305,0.912,0.655,10
3306,0.352,0.548,10
3307,-0.238,0.482,10
3308,-0.773,0.471,10
3310,-0.816,0.467,10
3311,0.23,0.519,10
3312,0.912,0.655,10
3313,-0.186,0.489,10
3314,-0.865,0.466,10
3315,-0.533,0.48,10
3316,-0.059,0.49,10
3318,0.23,0.519,10
3319,-1.094,0.472,10
3321,0.352,0.548,10
3322,0.251,0.52,10
3323,-0.145,0.496,10
3324,-0.124,0.495,10
3325,-1.341,0.446,10
3326,-0.204,0.485,10
3327,0.912,0.655,10
3328,0.23,0.519,10
3331,-1.184,0.457,10
3332,0.009,0.506,11
3335,-0.773,0.471,11
3336,0.912,0.655,11
3340,0.912,0.655,11
3342,0.912,0.655,11
3344,-0.145,0.496,11
3345,-0.414,0.479,11
3346,-1.32,0.449,11
3347,0.912,0.655,11
3350,0.912,0.655,11
3352,0.912,0.655,11
3354,-0.393,0.478,11
3356,0.912,0.655,11
3357,0.912,0.655,11
3358,-0.432,0.484,11
3360,0.912,0.655,11
3361,-0.614,0.479,11
3362,0.912,0.655,11
3364,0.912,0.655,11
3366,-0.533,0.48,11
3372,-0.702,0.476,11
3374,0.912,0.655,11
3375,-0.865,0.466,11
3377,-1.568,0.452,11
3378,0.912,0.655,11
3381,-0.773,0.471,11
3382,0.912,0.655,11
3384,-0.461,0.472,11
3386,0.912,0.655,11
3387,0.912,0.655,11
3388,-1.728,0.461,11
3389,-1.086,0.465,11
3390,-0.145,0.496,11
3397,-0.773,0.471,11
3398,0.912,0.655,11
3402,0.251,0.52,11
3404,0.912,0.655,11
3405,0.251,0.52,11
3406,-1.082,0.459,11
3407,-0.059,0.49,11
3408,-0.145,0.496,11
3411,0.912,0.655,11
3412,-0.414,0.479,11
3414,0.912,0.655,11
3415,0.912,0.655,11
3416,0.912,0.655,11
3418,0.912,0.655,11
3419,-0.204,0.485,11
3420,0.912,0.655,11
3422,-0.816,0.467,11
3423,0.352,0.548,11
3424,0.912,0.655,11
3425,-0.56,0.472,11
3427,-0.773,0.471,11
3428,0.23,0.519,11
3430,0.912,0.655,11
3432,0.912,0.655,11
3433,0.352,0.548,11
3434,-0.145,0.496,11
3435,-0.995,0.474,11
3437,-1.587,0.479,11
3438,0.251,0.52,11
3439,0.912,0.655,11
3440,-0.145,0.496,11
3441,-0.414,0.479,11
3443,0.251,0.52,11
3445,0.352,0.548,11
3446,0.42,0.55,11
3448,-2.295,0.508,11
3450,0.009,0.506,11
3451,0.912,0.655,11
3455,0.912,0.655,11
3457,-0.145,0.496,11
3458,0.352,0.548,11
3460,-0.773,0.471,11
3461,-0.145,0.496,11
3462,-1.987,0.485,11
3463,-0.414,0.479,11
3464,-0.832,0.458,11
3465,0.009,0.506,11
3466,-0.124,0.495,11
3469,-0.583,0.474,11
3516,0.912,0.655,11
3519,-2.295,0.508,11
3520,0.23,0.519,11
3521,-0.079,0.491,11
3522,0.912,0.655,11
3523,-1.531,0.442,11
3525,0.23,0.519,11
3526,0.352,0.548,11
3528,0.352,0.548,11
3531,0.23,0.519,11
3532,-1.97,0.473,11
3534,-0.414,0.479,11
3535,0.352,0.548,11
3536,0.912,0.655,11
3537,-0.204,0.485,11
3538,-1.119,0.455,11
3539,-0.393,0.478,11
3540,0.352,0.548,11
3541,0.912,0.655,11
3544,0.912,0.655,11
3546,0.42,0.55,11
3548,0.912,0.655,11
3549,0.912,0.655,11
3551,0.912,0.655,11
3553,0.059,0.518,11
3554,0.912,0.655,11
3555,-0.059,0.49,11
3556,0.009,0.506,11
3557,0.912,0.655,11
3558,0.352,0.548,11
3559,-0.773,0.471,11
3560,-0.059,0.49,11
3561,-0.145,0.496,11
3563,-0.145,0.496,11
3564,-0.108,0.491,11
3565,-1.036,0.46,11
3566,0.912,0.655,11
3570,0.912,0.655,11
3571,0.352,0.548,11
3572,-1.531,0.442,11
3573,0.009,0.506,11
3575,0.912,0.655,11
3576,0.912,0.655,11
3577,-1.082,0.459,11
3578,-0.414,0.479,11
3579,-0.124,0.495,11
3582,-0.461,0.472,11
3583,0.352,0.548,11
3584,-0.533,0.48,11
3585,-0.773,0.471,11
3587,0.009,0.506,11
3588,0.352,0.548,11
3589,-0.124,0.495,11
3590,0.009,0.506,11
3591,-1.677,0.461,11
3594,0.251,0.52,11
3595,-1.036,0.46,11
3596,0.009,0.506,11
3597,0.42,0.55,11
3598,-0.145,0.496,11
3599,0.912,0.655,11
3600,0.352,0.548,11
3601,-0.145,0.496,11
3602,0.912,0.655,11
3604,0.912,0.655,11
3607,0.352,0.548,11
3610,-0.461,0.472,11
3611,-1.036,0.46,11
3615,-1.819,0.476,11
3616,-0.533,0.48,11
3619,0.912,0.655,11
3620,-0.773,0.471,11
3622,0.912,0.655,11
3624,0.912,0.655,11
3625,0.912,0.655,11
3626,-0.145,0.496,11
3627,0.912,0.655,11
3630,0.912,0.655,11
3631,0.912,0.655,11
3634,0.912,0.655,11
3635,0.912,0.655,11
3636,-0.778,0.462,11
3637,-0.533,0.48,11
3638,-0.414,0.479,11
3639,0.912,0.655,11
3640,0.23,0.519,11
3642,-0.145,0.496,11
3643,0.352,0.548,11
3644,-0.124,0.495,11
3646,-0.874,0.47,11
3647,0.23,0.519,11
3650,-0.145,0.496,11
3651,-0.414,0.479,11
3653,0.42,0.55,11
3654,-0.663,0.465,11
10193,-0.226,0.502,11
3658,0.912,0.655,11
3661,0.912,0.655,11
3662,0.912,0.655,11
3663,-0.204,0.485,11
3666,-2.03,0.479,11
3667,0.912,0.655,11
3671,0.912,0.655,11
3673,0.23,0.519,11
3674,-0.393,0.478,11
3716,0.912,0.655,14
3717,0.352,0.548,14
3718,0.912,0.655,14
3719,0.251,0.52,14
3720,0.912,0.655,14
3722,-0.259,0.483,14
3723,-0.865,0.466,14
3724,0.912,0.655,14
3725,-0.533,0.48,14
3726,-0.393,0.478,14
3727,0.352,0.548,14
3728,0.912,0.655,14
3729,0.912,0.655,14
3732,0.912,0.655,14
3733,0.251,0.52,14
3735,-1.31,0.451,14
3736,0.912,0.655,14
3737,0.912,0.655,14
3738,-1.75,0.457,14
3739,0.912,0.655,14
3741,0.352,0.548,14
3742,-0.414,0.479,14
3743,0.352,0.548,14
3744,-2.022,0.464,14
3747,0.912,0.655,14
3750,0.251,0.52,14
3751,-1.368,0.466,14
3754,-0.558,0.469,14
3755,-0.124,0.495,14
3756,0.912,0.655,14
3757,-0.145,0.496,14
3758,-0.145,0.496,14
3759,-0.533,0.48,14
3760,0.009,0.506,14
3762,0.912,0.655,14
3763,0.912,0.655,14
3765,0.352,0.548,14
3766,0.912,0.655,14
3767,0.912,0.655,14
3768,0.912,0.655,14
3769,-0.145,0.496,14
3770,0.352,0.548,14
3771,0.912,0.655,14
3772,-1.325,0.466,14
3776,0.912,0.655,14
3777,-0.393,0.478,14
3778,-0.145,0.496,14
3779,-0.393,0.478,14
3782,0.352,0.548,14
3783,0.251,0.52,14
3785,-0.181,0.494,14
3786,0.912,0.655,14
3787,0.912,0.655,14
3788,0.912,0.655,14
3789,0.009,0.506,14
3790,0.912,0.655,14
3791,0.059,0.518,14
3792,-0.059,0.49,14
3793,0.912,0.655,14
3794,-0.204,0.485,14
3796,-0.124,0.495,14
3799,0.352,0.548,14
3801,0.352,0.548,14
3802,0.912,0.655,14
3803,0.251,0.52,14
3804,0.912,0.655,14
3805,-1.31,0.451,14
3806,0.352,0.548,14
3808,0.912,0.655,14
3809,0.352,0.548,14
3811,-0.773,0.471,14
3812,-0.663,0.465,14
3813,0.352,0.548,14
3814,0.251,0.52,14
3815,-0.204,0.485,14
3817,-0.145,0.496,14
3818,0.912,0.655,13
3820,0.912,0.655,13
3821,-0.204,0.485,13
3822,0.251,0.52,13
3823,-0.145,0.496,13
3824,0.251,0.52,13
3826,0.912,0.655,13
3829,0.912,0.655,13
3832,-1.357,0.462,13
3833,0.251,0.52,13
3834,0.912,0.655,13
3837,-0.663,0.465,13
3838,-0.533,0.48,13
3840,-1.036,0.46,13
3842,0.912,0.655,13
3844,0.251,0.52,13
3845,0.23,0.519,13
3846,-0.124,0.495,13
3848,0.251,0.52,13
3849,0.42,0.55,13
3850,0.912,0.655,13
3851,-0.059,0.49,13
3852,0.912,0.655,13
3853,0.912,0.655,13
3854,0.352,0.548,13
3855,-0.461,0.472,13
3857,0.23,0.519,13
3858,-0.507,0.47,13
3860,0.251,0.52,13
3861,-0.204,0.485,13
3862,-0.773,0.471,13
3865,-0.124,0.495,13
3866,0.912,0.655,13
3868,-0.059,0.49,13
3869,-0.533,0.48,13
3870,0.912,0.655,13
3871,0.912,0.655,13
3872,-0.773,0.471,13
3873,-0.145,0.496,13
3874,0.42,0.55,13
3875,0.42,0.55,13
3876,0.352,0.548,13
3877,0.352,0.548,13
3878,0.912,0.655,13
3879,-0.145,0.496,13
3882,-1.053,0.471,13
3883,-0.461,0.472,13
3884,0.251,0.52,13
3885,0.251,0.52,13
3887,-0.019,0.51,13
3889,-0.414,0.479,13
3890,0.352,0.548,13
3891,-0.533,0.48,13
3893,-0.124,0.495,13
3894,0.23,0.519,13
3895,-0.533,0.48,13
3896,-0.441,0.476,13
3897,-0.124,0.495,13
3898,-0.773,0.471,13
3899,0.912,0.655,13
3902,-0.533,0.48,13
3903,-1.819,0.476,13
3904,0.352,0.548,13
3905,0.352,0.548,13
3906,0.912,0.655,13
3907,0.912,0.655,13
3909,0.352,0.548,13
3911,0.352,0.548,13
3912,-0.414,0.479,13
3914,-1.491,0.46,13
3915,-0.414,0.479,13
3916,0.912,0.655,13
3917,0.352,0.548,12
3918,0.352,0.548,12
3919,-0.145,0.496,12
3920,-0.204,0.485,12
3921,-0.773,0.471,12
3922,0.23,0.519,12
3924,0.912,0.655,12
3926,-0.145,0.496,12
3928,0.352,0.548,12
3929,-0.393,0.478,12
3930,-0.145,0.496,12
3931,0.912,0.655,12
3932,-0.414,0.479,12
3933,-1.533,0.463,12
3934,0.912,0.655,12
3937,-0.204,0.485,12
3939,-0.145,0.496,12
3940,0.912,0.655,12
3943,-1.956,0.481,12
3944,-1.243,0.471,12
3945,-0.059,0.49,12
3946,-1.496,0.47,12
3947,0.912,0.655,12
3949,0.23,0.519,12
3951,-0.204,0.485,12
3955,-0.145,0.496,12
3956,-0.802,0.469,12
3957,0.352,0.548,12
3962,-0.393,0.478,12
3963,0.23,0.519,12
3966,0.912,0.655,12
3970,-0.865,0.466,12
3973,-0.865,0.466,12
3975,-0.932,0.468,12
3976,-0.533,0.48,12
3977,-0.932,0.468,12
3979,-0.079,0.491,12
3983,0.009,0.506,12
3985,-0.145,0.496,12
3986,-0.444,0.48,12
3987,0.352,0.548,12
3990,-1.217,0.468,12
3991,-1.217,0.468,12
3992,-0.515,0.476,12
3993,-1.325,0.467,12
3997,-1.082,0.459,12
3998,0.912,0.655,12
3999,0.912,0.655,12
4003,0.912,0.655,12
4005,-0.186,0.489,12
4006,-1.59,0.471,12
4008,0.912,0.655,12
4009,0.009,0.506,12
4011,0.352,0.548,12
4013,-1.531,0.442,12
4015,-0.461,0.472,12
4017,0.23,0.519,12
4018,0.912,0.655,12
4019,-0.204,0.485,12
4021,-1.217,0.468,12
4022,0.352,0.548,12
4024,-1.587,0.479,12
4025,-0.802,0.469,12
4034,0.009,0.506,12
4036,-1.645,0.456,12
4037,0.23,0.519,12
4038,0.352,0.548,12
4039,0.352,0.548,12
4040,0.42,0.55,12
4041,-0.802,0.469,12
4042,0.912,0.655,12
4044,-0.533,0.48,12
4045,0.352,0.548,12
4052,-0.515,0.476,12
4058,-0.124,0.495,12
4059,-1.755,0.469,12
4061,0.912,0.655,12
4062,0.912,0.655,12
4064,0.352,0.548,12
4066,0.912,0.655,12
4067,-0.773,0.471,12
4068,0.352,0.548,12
4069,-0.204,0.485,12
4071,0.912,0.655,12
4074,-0.124,0.495,12
4075,0.23,0.519,12
4076,0.912,0.655,12
4079,-0.414,0.479,12
4080,-0.145,0.496,12
4081,-0.145,0.496,12
4082,-0.78,0.473,12
4083,-0.414,0.479,12
4084,0.912,0.655,12
4086,0.912,0.655,12
4087,-0.773,0.471,12
4089,-0.145,0.496,12
4090,-0.145,0.496,12
4091,0.912,0.655,12
4092,-0.432,0.484,12
4093,-0.124,0.495,12
4095,0.352,0.548,12
4096,-0.145,0.496,12
4097,0.912,0.655,12
4098,-0.145,0.496,12
4102,-0.414,0.479,12
4103,-0.204,0.485,12
4105,-0.773,0.471,12
4106,0.912,0.655,12
4107,0.251,0.52,12
4109,-0.145,0.496,12
4110,0.912,0.655,12
4113,-0.124,0.495,12
4114,0.251,0.52,12
4115,-1.347,0.464,12
4116,-0.533,0.48,12
4117,0.23,0.519,12
4118,0.912,0.655,12
4120,0.009,0.506,12
4121,0.912,0.655,12
4124,-0.414,0.479,12
4125,0.912,0.655,12
4126,-0.414,0.479,12
4127,-2.179,0.481,12
4128,0.23,0.519,12
4129,0.912,0.655,12
4130,-0.773,0.471,12
4131,-1.266,0.452,12
4133,0.352,0.548,12
4134,0.42,0.55,12
4135,0.912,0.655,12
4136,0.912,0.655,12
4137,0.251,0.52,12
4138,0.912,0.655,12
4141,-1.531,0.442,12
4143,-0.932,0.468,12
4144,-0.461,0.472,12
4145,-0.145,0.496,12
4146,0.912,0.655,12
4148,0.912,0.655,12
4149,-0.865,0.466,12
4150,0.912,0.655,12
4152,-0.124,0.495,12
4153,0.912,0.655,12
4155,-0.079,0.491,12
4157,-0.059,0.49,12
4158,-0.773,0.471,12
4160,0.912,0.655,12
4161,-0.079,0.491,12
4163,-0.019,0.51,12
4164,-1.018,0.464,12
4166,0.352,0.548,12
4168,-1.97,0.473,12
4169,-0.773,0.471,12
4170,-0.145,0.496,12
4171,-0.932,0.468,12
4172,0.912,0.655,12
4173,0.23,0.519,12
4174,0.912,0.655,12
4175,0.352,0.548,12
4176,0.352,0.548,12
4177,0.352,0.548,12
4178,0.912,0.655,12
4180,-0.533,0.48,12
4182,0.23,0.519,12
4183,0.23,0.519,12
4184,-1.75,0.457,12
4187,-0.773,0.471,12
4188,0.352,0.548,12
4189,0.912,0.655,12
4192,0.352,0.548,12
4194,-0.204,0.485,12
4196,0.251,0.52,12
4197,0.23,0.519,12
4198,0.912,0.655,12
4199,-0.145,0.496,12
4200,0.912,0.655,12
4202,0.23,0.519,12
4203,0.23,0.519,12
4204,0.912,0.655,12
4207,-0.461,0.472,12
4208,-1.108,0.472,12
4209,0.912,0.655,12
4210,-0.145,0.496,12
4211,-0.773,0.471,12
4212,0.42,0.55,12
4213,-0.773,0.471,12
4214,0.912,0.655,12
4215,-0.393,0.478,12
4217,0.912,0.655,12
4220,0.23,0.519,12
4221,-1.266,0.452,12
4222,0.912,0.655,12
4224,0.912,0.655,12
4226,0.009,0.506,12
4229,-0.145,0.496,12
4233,0.352,0.548,12
4235,0.912,0.655,12
4238,0.009,0.506,12
4241,-0.533,0.48,12
4242,-0.145,0.496,12
4243,0.912,0.655,12
10134,-0.393,0.478,17
10091,-0.108,0.491,17
10105,0.912,0.655,17
10150,0.352,0.548,17
4251,0.23,0.519,17
4253,0.009,0.506,17
4254,0.352,0.548,17
10094,0.912,0.655,17
10233,0.912,0.655,17
10166,0.23,0.519,17
10118,0.912,0.655,17
4260,0.42,0.55,17
4262,-0.757,0.476,17
4263,0.23,0.519,17
4264,-0.533,0.48,17
10111,-1.624,0.463,17
4267,-2.337,0.495,17
10181,0.251,0.52,17
10108,0.352,0.548,17
4270,-0.393,0.478,17
4272,0.912,0.655,17
4275,0.912,0.655,17
4276,-0.414,0.479,17
4277,-0.181,0.494,17
10119,0.23,0.519,17
10163,-2.179,0.481,17
10133,0.352,0.548,17
4281,0.912,0.655,17
10123,-1.119,0.455,17
10143,-0.757,0.476,17
10180,0.912,0.655,17
10160,0.352,0.548,17
4287,0.912,0.655,17
10158,-0.533,0.48,17
10097,0.009,0.506,17
10113,-0.305,0.49,17
4291,0.23,0.519,17
10106,0.42,0.55,17
4293,0.912,0.655,17
4294,0.352,0.548,17
4296,0.912,0.655,17
10135,0.912,0.655,17
4299,-0.533,0.48,17
10174,-0.865,0.466,17
4301,0.352,0.548,17
4302,0.251,0.52,17
4304,0.23,0.519,17
10203,-0.124,0.495,17
4307,-0.145,0.496,17
4308,0.912,0.655,17
4309,0.251,0.52,17
4310,-0.686,0.467,17
10102,0.009,0.506,17
10138,-1.266,0.452,17
4315,0.352,0.548,17
10175,-1.266,0.452,17
4318,0.912,0.655,17
4319,0.912,0.655,17
4321,0.912,0.655,17
10171,0.912,0.655,17
10129,0.912,0.655,17
10157,0.352,0.548,17
10156,0.912,0.655,17
10227,-1.325,0.466,17
10112,-0.145,0.496,17
10147,-0.558,0.469,17
10124,0.912,0.655,17
4332,0.912,0.655,17
4334,0.912,0.655,17
10139,0.912,0.655,17
10122,-1.061,0.458,17
10179,0.251,0.52,17
10140,0.912,0.655,17
10132,-0.204,0.485,17
4340,0.912,0.655,17
4341,-0.108,0.491,17
4342,0.352,0.548,17
10167,0.42,0.55,17
10161,-1.478,0.469,17
4345,0.251,0.52,15
4346,0.912,0.655,15
4347,-0.145,0.496,15
4348,0.009,0.506,15
4349,0.352,0.548,15
10202,0.42,0.55,15
10192,-0.414,0.479,15
4353,0.352,0.548,15
4354,0.251,0.52,15
4355,0.912,0.655,15
10232,-0.773,0.471,15
4357,0.912,0.655,15
4358,0.23,0.519,15
4360,0.912,0.655,15
10206,0.912,0.655,15
4363,-0.019,0.51,15
10211,-1.554,0.474,15
10207,0.42,0.55,15
4366,-0.865,0.466,15
10230,-0.507,0.47,15
4369,-0.663,0.465,15
10205,-0.414,0.479,15
10221,-0.079,0.491,15
4372,0.912,0.655,15
4373,0.352,0.548,15
4374,0.912,0.655,15
4375,-0.461,0.472,15
4378,0.912,0.655,15
4379,0.352,0.548,15
4382,0.912,0.655,15
10223,-0.444,0.48,15
4385,0.352,0.548,15
10209,-0.533,0.48,15
10198,-0.558,0.469,15
10208,-0.393,0.478,15
4392,0.912,0.655,15
10215,0.912,0.655,15
4395,-0.204,0.485,15
4403,-0.816,0.467,15
4404,0.251,0.52,15
10222,-0.145,0.496,15
10229,-0.204,0.485,15
4409,-1.298,0.463,15
4412,0.352,0.548,15
4413,0.912,0.655,15
4414,0.912,0.655,15
10200,-0.305,0.49,15
10214,0.009,0.506,15
4422,-0.623,0.468,15
10199,-1.75,0.457,15
4426,0.352,0.548,15
10224,0.912,0.655,15
10220,-1.826,0.465,15
4430,-0.124,0.495,15
4433,-2.022,0.464,15
4435,0.009,0.506,15
4436,0.352,0.548,15
4438,0.352,0.548,15
4439,0.912,0.655,15
10194,-0.9,0.467,15
4441,-0.393,0.478,15
10226,0.42,0.55,15
10212,-1.252,0.463,15
4446,0.009,0.506,15
10228,0.251,0.52,15
4449,-1.266,0.452,15
10219,0.251,0.52,15
4451,-0.145,0.496,15
4452,-0.773,0.471,15
4453,-0.393,0.478,15
4454,0.23,0.519,15
10225,-0.124,0.495,15
10195,-0.124,0.495,15
4460,-0.019,0.51,15
4461,0.352,0.548,15
4463,-1.173,0.459,15
4466,0.912,0.655,15
4468,-0.533,0.48,15
4469,-0.423,0.478,15
4470,0.352,0.548,15
4471,0.009,0.506,15
4472,0.912,0.655,15
4473,-0.515,0.476,15
4476,-1.304,0.46,15
4478,0.912,0.655,15
4479,-0.533,0.48,15
4480,-0.533,0.48,15
10204,-0.124,0.495,15
4483,-0.444,0.48,15
4484,0.912,0.655,15
10234,-0.533,0.48,15
4489,-0.124,0.495,15
4490,-0.145,0.496,15
4491,0.251,0.52,15
10231,0.912,0.655,15
4493,0.352,0.548,15
10196,0.912,0.655,15
10216,0.912,0.655,15
4496,0.912,0.655,15
4497,-0.533,0.48,15
4499,-0.533,0.48,15
4500,0.251,0.52,19
4501,-0.124,0.495,19
4502,0.912,0.655,19
4504,0.912,0.655,19
4506,0.251,0.52,19
4507,-0.393,0.478,19
4508,-0.533,0.48,19
4509,0.352,0.548,19
4510,-0.414,0.479,19
4511,0.912,0.655,19
4512,-0.533,0.48,19
4514,-1.107,0.457,19
4515,0.912,0.655,19
4516,-0.865,0.466,19
4518,0.912,0.655,19
4519,0.912,0.655,19
4520,0.42,0.55,19
4521,0.912,0.655,19
4522,-0.393,0.478,19
4525,0.352,0.548,19
4528,0.352,0.548,19
4530,-0.204,0.485,19
4531,0.251,0.52,19
4532,-0.414,0.479,19
4534,-0.145,0.496,19
4536,-0.533,0.48,19
4538,0.912,0.655,19
4539,0.912,0.655,19
4540,-0.393,0.478,19
4542,-0.079,0.491,19
4543,-0.145,0.496,19
4544,0.352,0.548,19
4545,0.23,0.519,19
4547,-0.533,0.48,19
4548,0.912,0.655,19
4550,-0.124,0.495,19
4551,-0.079,0.491,19
4553,-0.124,0.495,19
4554,-0.816,0.467,19
4555,-0.393,0.478,19
4556,0.251,0.52,19
4558,-0.204,0.485,19
4559,0.42,0.55,19
4560,-1.458,0.446,19
4562,0.23,0.519,19
4563,0.251,0.52,19
4565,-0.393,0.478,19
10235,-0.059,0.49,19
4568,-0.204,0.485,19
4569,-0.816,0.467,19
